dtfrom	dtto	zones	ind_id	ind_name	code	regname	value
19.08.2013	25.08.2013	2|4	1050	Термотолерантные колиформные бактерии (ТКБ)	64	Район Люблино 	отс.
19.08.2013	25.08.2013	2|4	1053	Общее микробное число (ОМЧ)	64	Район Люблино 	отс.
19.08.2013	25.08.2013	2|4	1121	Остаточный хлор	64	Район Люблино 	0.26
19.08.2013	25.08.2013	2|4	1200	Запах при 60C	64	Район Люблино 	1-2
19.08.2013	25.08.2013	2|4	5147	Неизвестно (5147)	64	Район Люблино 	1
19.08.2013	25.08.2013	2|4	5148	Неизвестно (5148)	64	Район Люблино 	Тинистый
19.08.2013	25.08.2013	2|4	5501	Общие колиформные бактерии (ОКБ)	64	Район Люблино 	отс.
19.08.2013	25.08.2013	2|4	1000	Неизвестно (1000)	63	Район Марьино 	Хлорно-тинистый
19.08.2013	25.08.2013	2|4	1001	Неизвестно (1001)	63	Район Марьино 	Тинистый
19.08.2013	25.08.2013	2|4	1002	Запах при 20C	63	Район Марьино 	1
19.08.2013	25.08.2013	2|4	1003	Неизвестно (1003)	63	Район Марьино 	22.6
19.08.2013	25.08.2013	2|4	1004	Цветность	63	Район Марьино 	<5
19.08.2013	25.08.2013	2|4	1005	Мутность	63	Район Марьино 	0.45
19.08.2013	25.08.2013	2|4	1006	Водородный показатель (pH)	63	Район Марьино 	7.4
19.08.2013	25.08.2013	2|4	1013	Железо общее	63	Район Марьино 	0.10
19.08.2013	25.08.2013	2|4	1050	Термотолерантные колиформные бактерии (ТКБ)	63	Район Марьино 	отс.
19.08.2013	25.08.2013	2|4	1053	Общее микробное число (ОМЧ)	63	Район Марьино 	отс.
19.08.2013	25.08.2013	2|4	1121	Остаточный хлор	63	Район Марьино 	0.22
19.08.2013	25.08.2013	2|4	1200	Запах при 60C	63	Район Марьино 	1-2
19.08.2013	25.08.2013	2|4	5147	Неизвестно (5147)	63	Район Марьино 	0-1
19.08.2013	25.08.2013	2|4	5148	Неизвестно (5148)	63	Район Марьино 	Без привкуса
19.08.2013	25.08.2013	2|4	5501	Общие колиформные бактерии (ОКБ)	63	Район Марьино 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	74	Район Некрасовка 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	74	Район Некрасовка 	Хлорно-тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	74	Район Некрасовка 	1-2
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	74	Район Некрасовка 	21.1
19.08.2013	25.08.2013	2	1004	Цветность	74	Район Некрасовка 	9
19.08.2013	25.08.2013	2	1005	Мутность	74	Район Некрасовка 	0.48
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	74	Район Некрасовка 	7.1
19.08.2013	25.08.2013	2	1013	Железо общее	74	Район Некрасовка 	0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	74	Район Некрасовка 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	74	Район Некрасовка 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	74	Район Некрасовка 	0.35
19.08.2013	25.08.2013	2	1200	Запах при 60C	74	Район Некрасовка 	1
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	74	Район Некрасовка 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	74	Район Некрасовка 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	74	Район Некрасовка 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	70	Нижегородский район 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	70	Нижегородский район 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	70	Нижегородский район 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	70	Нижегородский район 	21.3
19.08.2013	25.08.2013	2	1004	Цветность	70	Нижегородский район 	8
19.08.2013	25.08.2013	2	1005	Мутность	70	Нижегородский район 	0.32
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	70	Нижегородский район 	7.2
19.08.2013	25.08.2013	2	1013	Железо общее	70	Нижегородский район 	0.07
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	70	Нижегородский район 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	70	Нижегородский район 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	70	Нижегородский район 	0.13
19.08.2013	25.08.2013	2	1200	Запах при 60C	70	Нижегородский район 	1-2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	70	Нижегородский район 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	70	Нижегородский район 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	70	Нижегородский район 	отс.
19.08.2013	25.08.2013	2|4	1000	Неизвестно (1000)	65	Район Печатники 	Хлорно-тинистый
19.08.2013	25.08.2013	2|4	1001	Неизвестно (1001)	65	Район Печатники 	Хлорно-тинистый
19.08.2013	25.08.2013	2|4	1002	Запах при 20C	65	Район Печатники 	1-2
19.08.2013	25.08.2013	2|4	1003	Неизвестно (1003)	65	Район Печатники 	21.8
19.08.2013	25.08.2013	2|4	1004	Цветность	65	Район Печатники 	7
19.08.2013	25.08.2013	2|4	1005	Мутность	65	Район Печатники 	<0.30
19.08.2013	25.08.2013	2|4	1006	Водородный показатель (pH)	65	Район Печатники 	7.2
19.08.2013	25.08.2013	2|4	1013	Железо общее	65	Район Печатники 	<0.05
19.08.2013	25.08.2013	2|4	1050	Термотолерантные колиформные бактерии (ТКБ)	65	Район Печатники 	отс.
19.08.2013	25.08.2013	2|4	1053	Общее микробное число (ОМЧ)	65	Район Печатники 	отс.
19.08.2013	25.08.2013	2|4	1121	Остаточный хлор	65	Район Печатники 	0.30
19.08.2013	25.08.2013	2|4	1200	Запах при 60C	65	Район Печатники 	1-2
19.08.2013	25.08.2013	2|4	5147	Неизвестно (5147)	65	Район Печатники 	1-2
19.08.2013	25.08.2013	2|4	5148	Неизвестно (5148)	65	Район Печатники 	Хлорно-тинистый
19.08.2013	25.08.2013	2|4	5501	Общие колиформные бактерии (ОКБ)	65	Район Печатники 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	69	Рязанский район 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	69	Рязанский район 	Хлорно-тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	69	Рязанский район 	1-2
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	69	Рязанский район 	19.3
19.08.2013	25.08.2013	2	1004	Цветность	69	Рязанский район 	9
19.08.2013	25.08.2013	2	1005	Мутность	69	Рязанский район 	<0.30
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	69	Рязанский район 	7.2
19.08.2013	25.08.2013	2	1013	Железо общее	69	Рязанский район 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	69	Рязанский район 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	69	Рязанский район 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	69	Рязанский район 	0.38
19.08.2013	25.08.2013	2	1200	Запах при 60C	69	Рязанский район 	1-2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	69	Рязанский район 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	69	Рязанский район 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	69	Рязанский район 	отс.
19.08.2013	25.08.2013	2|4	1000	Неизвестно (1000)	66	Район Текстильщики 	Тинистый
19.08.2013	25.08.2013	2|4	1001	Неизвестно (1001)	66	Район Текстильщики 	Тинистый
19.08.2013	25.08.2013	2|4	1002	Запах при 20C	66	Район Текстильщики 	1-2
19.08.2013	25.08.2013	2|4	1003	Неизвестно (1003)	66	Район Текстильщики 	19.7
19.08.2013	25.08.2013	2|4	1004	Цветность	66	Район Текстильщики 	6
19.08.2013	25.08.2013	2|4	1005	Мутность	66	Район Текстильщики 	<0.30
19.08.2013	25.08.2013	2|4	1006	Водородный показатель (pH)	66	Район Текстильщики 	7.4
19.08.2013	25.08.2013	2|4	1013	Железо общее	66	Район Текстильщики 	<0.05
19.08.2013	25.08.2013	2|4	1050	Термотолерантные колиформные бактерии (ТКБ)	66	Район Текстильщики 	отс.
19.08.2013	25.08.2013	2|4	1053	Общее микробное число (ОМЧ)	66	Район Текстильщики 	отс.
19.08.2013	25.08.2013	2|4	1121	Остаточный хлор	66	Район Текстильщики 	0.25
19.08.2013	25.08.2013	2|4	1200	Запах при 60C	66	Район Текстильщики 	1-2
19.08.2013	25.08.2013	2|4	5147	Неизвестно (5147)	66	Район Текстильщики 	1-2
19.08.2013	25.08.2013	2|4	5148	Неизвестно (5148)	66	Район Текстильщики 	Тинистый
19.08.2013	25.08.2013	2|4	5501	Общие колиформные бактерии (ОКБ)	66	Район Текстильщики 	отс.
19.08.2013	25.08.2013	2|4	1000	Неизвестно (1000)	72	Южнопортовый район 	Тинистый
19.08.2013	25.08.2013	2|4	1001	Неизвестно (1001)	72	Южнопортовый район 	Тинистый
19.08.2013	25.08.2013	2|4	1002	Запах при 20C	72	Южнопортовый район 	1
19.08.2013	25.08.2013	2|4	1003	Неизвестно (1003)	72	Южнопортовый район 	21.3
19.08.2013	25.08.2013	2|4	1004	Цветность	72	Южнопортовый район 	6
19.08.2013	25.08.2013	2|4	1005	Мутность	72	Южнопортовый район 	<0.30
19.08.2013	25.08.2013	2|4	1006	Водородный показатель (pH)	72	Южнопортовый район 	7.3
19.08.2013	25.08.2013	2|4	1013	Железо общее	72	Южнопортовый район 	<0.05
19.08.2013	25.08.2013	2|4	1050	Термотолерантные колиформные бактерии (ТКБ)	72	Южнопортовый район 	отс.
19.08.2013	25.08.2013	2|4	1053	Общее микробное число (ОМЧ)	72	Южнопортовый район 	отс.
19.08.2013	25.08.2013	2|4	1121	Остаточный хлор	72	Южнопортовый район 	0.19
19.08.2013	25.08.2013	2|4	1200	Запах при 60C	72	Южнопортовый район 	1-2
19.08.2013	25.08.2013	2|4	5147	Неизвестно (5147)	72	Южнопортовый район 	1
19.08.2013	25.08.2013	2|4	5148	Неизвестно (5148)	72	Южнопортовый район 	Тинистый
19.08.2013	25.08.2013	2|4	5501	Общие колиформные бактерии (ОКБ)	72	Южнопортовый район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	80	Район Бирюлёво Восточное 	Тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	80	Район Бирюлёво Восточное 	Тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	80	Район Бирюлёво Восточное 	1-2
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	80	Район Бирюлёво Восточное 	20.0
19.08.2013	25.08.2013	4	1004	Цветность	80	Район Бирюлёво Восточное 	8
19.08.2013	25.08.2013	4	1005	Мутность	80	Район Бирюлёво Восточное 	0.38
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	80	Район Бирюлёво Восточное 	7.2
19.08.2013	25.08.2013	4	1013	Железо общее	80	Район Бирюлёво Восточное 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	80	Район Бирюлёво Восточное 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	80	Район Бирюлёво Восточное 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	80	Район Бирюлёво Восточное 	0.38
19.08.2013	25.08.2013	4	1200	Запах при 60C	80	Район Бирюлёво Восточное 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	80	Район Бирюлёво Восточное 	1-2
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	80	Район Бирюлёво Восточное 	Тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	80	Район Бирюлёво Восточное 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	79	Район Бирюлёво Западное 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	79	Район Бирюлёво Западное 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	79	Район Бирюлёво Западное 	0-1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	79	Район Бирюлёво Западное 	23.5
19.08.2013	25.08.2013	4	1004	Цветность	79	Район Бирюлёво Западное 	5
19.08.2013	25.08.2013	4	1005	Мутность	79	Район Бирюлёво Западное 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	79	Район Бирюлёво Западное 	7.4
19.08.2013	25.08.2013	4	1013	Железо общее	79	Район Бирюлёво Западное 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	79	Район Бирюлёво Западное 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	79	Район Бирюлёво Западное 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	79	Район Бирюлёво Западное 	0.51
19.08.2013	25.08.2013	4	1200	Запах при 60C	79	Район Бирюлёво Западное 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	79	Район Бирюлёво Западное 	0-1
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	79	Район Бирюлёво Западное 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	79	Район Бирюлёво Западное 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	78	Район Братеево 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	78	Район Братеево 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	78	Район Братеево 	0
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	78	Район Братеево 	19.6
19.08.2013	25.08.2013	4	1004	Цветность	78	Район Братеево 	<5
19.08.2013	25.08.2013	4	1005	Мутность	78	Район Братеево 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	78	Район Братеево 	7.4
19.08.2013	25.08.2013	4	1013	Железо общее	78	Район Братеево 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	78	Район Братеево 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	78	Район Братеево 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	78	Район Братеево 	0.30
19.08.2013	25.08.2013	4	1200	Запах при 60C	78	Район Братеево 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	78	Район Братеево 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	78	Район Братеево 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	78	Район Братеево 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	91	Даниловский район 	Без запаха
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	91	Даниловский район 	Хлорный
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	91	Даниловский район 	0
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	91	Даниловский район 	21.0
19.08.2013	25.08.2013	1|4	1004	Цветность	91	Даниловский район 	<5
19.08.2013	25.08.2013	1|4	1005	Мутность	91	Даниловский район 	0.36
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	91	Даниловский район 	7.4
19.08.2013	25.08.2013	1|4	1013	Железо общее	91	Даниловский район 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	91	Даниловский район 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	91	Даниловский район 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	91	Даниловский район 	0.36
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	91	Даниловский район 	1
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	91	Даниловский район 	0
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	91	Даниловский район 	Без привкуса
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	91	Даниловский район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	90	Донской район 	Без запаха
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	90	Донской район 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	90	Донской район 	0
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	90	Донской район 	21.0
19.08.2013	25.08.2013	4	1004	Цветность	90	Донской район 	<5
19.08.2013	25.08.2013	4	1005	Мутность	90	Донской район 	0.86
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	90	Донской район 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	90	Донской район 	0.11
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	90	Донской район 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	90	Донской район 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	90	Донской район 	0.58
19.08.2013	25.08.2013	4	1200	Запах при 60C	90	Донской район 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	90	Донской район 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	90	Донской район 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	90	Донской район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	77	Район Зябликово 	Тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	77	Район Зябликово 	Тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	77	Район Зябликово 	1-2
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	77	Район Зябликово 	18.7
19.08.2013	25.08.2013	4	1004	Цветность	77	Район Зябликово 	9
19.08.2013	25.08.2013	4	1005	Мутность	77	Район Зябликово 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	77	Район Зябликово 	7.2
19.08.2013	25.08.2013	4	1013	Железо общее	77	Район Зябликово 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	77	Район Зябликово 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	77	Район Зябликово 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	77	Район Зябликово 	0.22
19.08.2013	25.08.2013	4	1200	Запах при 60C	77	Район Зябликово 	2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	77	Район Зябликово 	1-2
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	77	Район Зябликово 	Тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	77	Район Зябликово 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	82	Район Москворечье-Сабурово 	Хлорный
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	82	Район Москворечье-Сабурово 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	82	Район Москворечье-Сабурово 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	82	Район Москворечье-Сабурово 	20.3
19.08.2013	25.08.2013	4	1004	Цветность	82	Район Москворечье-Сабурово 	<5
19.08.2013	25.08.2013	4	1005	Мутность	82	Район Москворечье-Сабурово 	0.36
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	82	Район Москворечье-Сабурово 	7.4
19.08.2013	25.08.2013	4	1013	Железо общее	82	Район Москворечье-Сабурово 	0.08
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	82	Район Москворечье-Сабурово 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	82	Район Москворечье-Сабурово 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	82	Район Москворечье-Сабурово 	0.37
19.08.2013	25.08.2013	4	1200	Запах при 60C	82	Район Москворечье-Сабурово 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	82	Район Москворечье-Сабурово 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	82	Район Москворечье-Сабурово 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	82	Район Москворечье-Сабурово 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	83	Район Нагатино-Садовники 	Хлорный
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	83	Район Нагатино-Садовники 	Хлорный
19.08.2013	25.08.2013	4	1002	Запах при 20C	83	Район Нагатино-Садовники 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	83	Район Нагатино-Садовники 	19.7
19.08.2013	25.08.2013	4	1004	Цветность	83	Район Нагатино-Садовники 	<5
19.08.2013	25.08.2013	4	1005	Мутность	83	Район Нагатино-Садовники 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	83	Район Нагатино-Садовники 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	83	Район Нагатино-Садовники 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	83	Район Нагатино-Садовники 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	83	Район Нагатино-Садовники 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	83	Район Нагатино-Садовники 	0.74
19.08.2013	25.08.2013	4	1200	Запах при 60C	83	Район Нагатино-Садовники 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	83	Район Нагатино-Садовники 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	83	Район Нагатино-Садовники 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	83	Район Нагатино-Садовники 	отс.
19.08.2013	25.08.2013	1|4	1000	Неизвестно (1000)	84	Район Нагатинский затон 	Без запаха
19.08.2013	25.08.2013	1|4	1001	Неизвестно (1001)	84	Район Нагатинский затон 	Хлорный
19.08.2013	25.08.2013	1|4	1002	Запах при 20C	84	Район Нагатинский затон 	0
19.08.2013	25.08.2013	1|4	1003	Неизвестно (1003)	84	Район Нагатинский затон 	20.8
19.08.2013	25.08.2013	1|4	1004	Цветность	84	Район Нагатинский затон 	<5
19.08.2013	25.08.2013	1|4	1005	Мутность	84	Район Нагатинский затон 	<0.30
19.08.2013	25.08.2013	1|4	1006	Водородный показатель (pH)	84	Район Нагатинский затон 	7.3
19.08.2013	25.08.2013	1|4	1013	Железо общее	84	Район Нагатинский затон 	<0.05
19.08.2013	25.08.2013	1|4	1050	Термотолерантные колиформные бактерии (ТКБ)	84	Район Нагатинский затон 	отс.
19.08.2013	25.08.2013	1|4	1053	Общее микробное число (ОМЧ)	84	Район Нагатинский затон 	отс.
19.08.2013	25.08.2013	1|4	1121	Остаточный хлор	84	Район Нагатинский затон 	0.42
19.08.2013	25.08.2013	1|4	1200	Запах при 60C	84	Район Нагатинский затон 	1
19.08.2013	25.08.2013	1|4	5147	Неизвестно (5147)	84	Район Нагатинский затон 	0
19.08.2013	25.08.2013	1|4	5148	Неизвестно (5148)	84	Район Нагатинский затон 	Без привкуса
19.08.2013	25.08.2013	1|4	5501	Общие колиформные бактерии (ОКБ)	84	Район Нагатинский затон 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	88	Нагорный район 	Тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	88	Нагорный район 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	88	Нагорный район 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	88	Нагорный район 	18.0
19.08.2013	25.08.2013	4	1004	Цветность	88	Нагорный район 	5
19.08.2013	25.08.2013	4	1005	Мутность	88	Нагорный район 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	88	Нагорный район 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	88	Нагорный район 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	88	Нагорный район 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	88	Нагорный район 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	88	Нагорный район 	0.36
19.08.2013	25.08.2013	4	1200	Запах при 60C	88	Нагорный район 	1
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	88	Нагорный район 	0
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	88	Нагорный район 	Без привкуса
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	88	Нагорный район 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	75	Район Орехово-Борисово Северное 	Тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	75	Район Орехово-Борисово Северное 	Тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	75	Район Орехово-Борисово Северное 	1-2
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	75	Район Орехово-Борисово Северное 	21.6
19.08.2013	25.08.2013	4	1004	Цветность	75	Район Орехово-Борисово Северное 	7
19.08.2013	25.08.2013	4	1005	Мутность	75	Район Орехово-Борисово Северное 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	75	Район Орехово-Борисово Северное 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	75	Район Орехово-Борисово Северное 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	75	Район Орехово-Борисово Северное 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	75	Район Орехово-Борисово Северное 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	75	Район Орехово-Борисово Северное 	0.29
19.08.2013	25.08.2013	4	1200	Запах при 60C	75	Район Орехово-Борисово Северное 	2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	75	Район Орехово-Борисово Северное 	1-2
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	75	Район Орехово-Борисово Северное 	Тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	75	Район Орехово-Борисово Северное 	отс.
19.08.2013	25.08.2013	4	1000	Неизвестно (1000)	76	Район Орехово-Борисово Южное 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1001	Неизвестно (1001)	76	Район Орехово-Борисово Южное 	Хлорно-тинистый
19.08.2013	25.08.2013	4	1002	Запах при 20C	76	Район Орехово-Борисово Южное 	1
19.08.2013	25.08.2013	4	1003	Неизвестно (1003)	76	Район Орехово-Борисово Южное 	19.4
19.08.2013	25.08.2013	4	1004	Цветность	76	Район Орехово-Борисово Южное 	6
19.08.2013	25.08.2013	4	1005	Мутность	76	Район Орехово-Борисово Южное 	<0.30
19.08.2013	25.08.2013	4	1006	Водородный показатель (pH)	76	Район Орехово-Борисово Южное 	7.3
19.08.2013	25.08.2013	4	1013	Железо общее	76	Район Орехово-Борисово Южное 	<0.05
19.08.2013	25.08.2013	4	1050	Термотолерантные колиформные бактерии (ТКБ)	76	Район Орехово-Борисово Южное 	отс.
19.08.2013	25.08.2013	4	1053	Общее микробное число (ОМЧ)	76	Район Орехово-Борисово Южное 	отс.
19.08.2013	25.08.2013	4	1121	Остаточный хлор	76	Район Орехово-Борисово Южное 	0.67
19.08.2013	25.08.2013	4	1200	Запах при 60C	76	Район Орехово-Борисово Южное 	1-2
19.08.2013	25.08.2013	4	5147	Неизвестно (5147)	76	Район Орехово-Борисово Южное 	1
19.08.2013	25.08.2013	4	5148	Неизвестно (5148)	76	Район Орехово-Борисово Южное 	Хлорно-тинистый
19.08.2013	25.08.2013	4	5501	Общие колиформные бактерии (ОКБ)	76	Район Орехово-Борисово Южное 	отс.
