"0_ID";"1_Наименование";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Округ";"1_Район";"0_UNOM";"0_Площадь";"0_Собственник_СО";"1_Собственник"
"000018343";"Леммарк +";"Старая Басманная ул. 15 с. 1";"Старая Басманная ул. 15 с. 1";"37,6953409999999";"55,7674609999999";;;;;;"ЦАО";"Басманный";"2 115 513";"100";"УСАДЬБА";"ЛЕММАРК+"
"000018344";"Трест столовых";"Верхняя Сыромятническая ул. 7 с. 10";"Верхняя Сыромятническая ул. 7 с. 10";"37,666502";"55,762826";;;;;;"ЦАО";"Басманный";"2 120 193";"120";"Джин";"ЭЛИСОН"
"000009435";"Кафе на Профсоюзная ул. 154";"Профсоюзная ул. 154";"Профсоюзная ул. 154";"37,505638";"55,6213389999999";;;;;;"ЮЗАО";"Тёплый Стан";"2 108 311";"50";"ПИТ. ЭЛ.";"ПИТ. ЭЛ."
"000009889";"Сезонное летнее кафе при стационарном предприятии; Перовская ул., вл. 62";"Перовская ул. 62";"Перовская ул. 62";"37,794372999";"55,74499";;;;;;"ВАО";"Новогиреево";"19 498";"45";"ЗОЛОТАЯ ЛИХОРАДКА";"В.В.V.V."
"000009978";"Гратис";"Сокольническая пл. 9";"Сокольническая пл. 9";"37,680282";"55,790082";;;;;;"ВАО";"Сокольники";"260 061";"30";"Гратис";"Гратис"
"000010194";"Летнее кафе Кржижановского ул., д.15, кор.3 ООО ""Империал Альян""";"ул. Кржижановского 15 к. 3";"ул. Кржижановского 15 к. 3";"37,571904999";"55,6797329999999";;;;;;"ЮЗАО";"Академический";"11 866";"90";"ИМПЕРИАЛ АЛЬЯНС";"ИМПЕРИАЛ АЛЬЯНС"
"000010195";"Летнее кафе Профсоюзная ул., д.12";"Профсоюзная ул. 12";"Профсоюзная ул. 12";"37,570128999";"55,685298";;;;;;"ЮЗАО";"Академический";"2 107 870";"72";"ДЕЛИУЗ";"ДЭЛИУЗ"
"000010196";"Летнее кафе Профсоюзная ул., д.16/10";"Профсоюзная ул. 16/10";"Профсоюзная ул. 16/10";"37,567994";"55,683300999";;;;;;"ЮЗАО";"Академический";"20 931";"58";"ВАРИАНТ";"ВАРИАНТ"
"000010197";"Летнее кафе, Шестидесятилетия Октября пр-т, д.8А, ООО ""ПАРУС""";"просп. 60-летия Октября 8А";"просп. 60-летия Октября 8А";"37,578004";"55,7006629999999";;;;;;"ЮЗАО";"Академический";"2 802 162";"320";"ПАРУС";"ПАРУС"
"000010198";"ЛЕТНЕЕ кафе, Шестидесятилетия Октября пр-т, д.20";"просп. 60-летия Октября 20";"просп. 60-летия Октября 20";"37,573938";"55,688914";;;;;;"ЮЗАО";"Академический";"2 107 937";"480";"ФИРМА ""АТМ""";"ФИРМА АТМ"
"000010199";"Летнее кафе, Шестидесятилетия Октября пр-т, д.23, ООО ""СЕСАР""";"просп. 60-летия Октября 23";"просп. 60-летия Октября 23";"37,576352";"55,691618";;;;;;"ЮЗАО";"Академический";"2 113 434";"250";"МОНТЕ КРИСТО";"МОНТЕ КРИСТО"
"000010200";"Летнее кафе, Кржижановского ул., д.15, к.1, ООО ""Мобил МиБ""";"ул. Кржижановского 15 к. 1";"ул. Кржижановского 15 к. 1";"37,570204";"55,68041";;;;;;"ЮЗАО";"Академический";"2 113 336";"50";"МОБИЛ МИБ";"МОБИЛ МИБ"
"000010201";"Летнее кафе, Вавилова ул., д.39 ООО ""МонтенегроФиш""";"ул. Вавилова 39";"ул. Вавилова 39";"37,568402";"55,694852";;;;;;"ЮЗАО";"Академический";"2 107 897";"40";"БОТИК ПЕТРА";"МОНТЕНЕГРО ФИШ"
"000010202";"Летние кафе, Профсоюзная ул., д.15";"Профсоюзная ул. 15";"Профсоюзная ул. 15";"37,5659989999999";"55,679624";;;;;;"ЮЗАО";"Академический";"20 930";"50";"НАВИГАТОР";"Навигатор"
"000010203";"Летнее кафе, Профсоюзная ул., д.19 ООО ""Галерея-Алекс""";"Профсоюзная ул. 19";"Профсоюзная ул. 19";"37,5642929999999";"55,678632";;;;;;"ЮЗАО";"Академический";"20 936";"50";"ГАЛЕРЕЯ АЛЕКС ""ШОКОЛАДНИЦА""";"ГАЛЕРЕЯ-АЛЕКС"
"000010204";"Летнее кафе, Профсоюзная ул., д.16/10";"Профсоюзная ул. 16/10";"Профсоюзная ул. 16/10";"37,569314";"55,684484999";;;;;;"ЮЗАО";"Академический";"20 931";"58";"КОФЕ ХАУС";"Кофе Хаус Эспрессо и Капучино Бар"
"000010205";"Летнее кафе, Шверника ул., д.13, к.1";"ул. Шверника 13 к. 1";"ул. Шверника 13 к. 1";"37,5898589999999";"55,691944";;;;;;"ЮЗАО";"Академический";"2 108 433";"250";"ЛИАНА";"Юсифов"
"000010206";"Летнее кафе, Новочеремушкиинская ул., д.26";"Новочерёмушкинская ул. 26";"Новочерёмушкинская ул. 26";"37,575418";"55,678982";;;;;;"ЮЗАО";"Академический";"16 986";"48";"Ганс-Марта";"Ганс-Марта"
"000010207";"Ленинский проспект, 44";"Ленинский просп. 44";"Ленинский просп. 44";"37,5686589999999";"55,7019749999999";;;;;;"ЮЗАО";"Гагаринский";"12 885";"80";"-";"КОМБИНАТ ПИТАНИЯ ""АЛЬФ""."
"000010208";"Ленинский проспект, 43";"Ленинский просп. 43";"Ленинский просп. 43";"37,576556";"55,705179";;;;;;"ЮЗАО";"Гагаринский";"12 879";"60";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000010209";"Ленинский проспект, 43";"Ленинский просп. 43";"Ленинский просп. 43";"37,5754609999999";"55,704574";;;;;;"ЮЗАО";"Гагаринский";"12 879";"60";"Бар ""Бульдог""";"ФИРМА ЛАКС"
"000010210";"Ленинский проспект, вл.40";"Ленинский просп. 40";"Ленинский просп. 40";"37,5691309999999";"55,702494";;;;;;"ЮЗАО";"Гагаринский";"12 877";"80";"-";"КОМБИНАТ ПИТАНИЯ ""АЛЬФ""."
"000010211";"Ленинский проспект, дом 68/10";"Ленинский просп. 68/10";"Ленинский просп. 68/10";"37,54688";"55,689772999";;;;;;"ЮЗАО";"Гагаринский";"12 896";"80";"-";"АЛЬФА-БАНК"
"000010212";"Ленинский проспект, 68/10";"Ленинский просп. 68/10";"Ленинский просп. 68/10";"37,544691";"55,688926";;;;;;"ЮЗАО";"Гагаринский";"12 896";"80";"-";"БУЛЫГИНА ЕЛЕНА ВАЛЕРЬЕВНА"
"000010213";"Ленинский проспект, дом 6810";"Ленинский просп. 68/10";"Ленинский просп. 68/10";"37,545287";"55,688852";;;;;;"ЮЗАО";"Гагаринский";"12 896";"80";"-";"КОМБИНАТ ПИТАНИЯ ""АЛЬФ""."
"000010214";"Ленинский проспект, 68/10";"Ленинский просп. 68/10";"Ленинский просп. 68/10";"37,545812999";"55,689312";;;;;;"ЮЗАО";"Гагаринский";"12 896";"80";"-";"МОНА"
"000010215";"Ленинский проспект, дом 68/10";"Ленинский просп. 68/10";"Ленинский просп. 68/10";"37,544712999";"55,688902";;;;;;"ЮЗАО";"Гагаринский";"12 896";"80";"-";"БУЛЫГИНА ЕЛЕНА ВАЛЕРЬЕВНА"
"000010216";"Ломоносовский проспект, 23";"Ломоносовский просп. 23";"Ломоносовский просп. 23";"37,53909";"55,691079";;;;;;"ЮЗАО";"Гагаринский";"68 158";"40";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000010217";"Ленинский проспект, 45";"Ленинский просп. 45";"Ленинский просп. 45";"37,5740449999999";"55,703704";;;;;;"ЮЗАО";"Гагаринский";"12 886";"40";"Ям Ресторантс интернешнл Раша си ай си";"СК ""АЛЬЯНС-ТЕХНО """
"000010218";"Ул. Косыгина, 5";"ул. Косыгина 5";"ул. Косыгина 5";"37,572651";"55,707198";;;;;;"ЮЗАО";"Гагаринский";"11 273";"60";"-";"МОНА"
"000010219";"Ул. Д. Ульянова, 5";"ул. Дмитрия Ульянова 5";"ул. Дмитрия Ульянова 5";"37,561148999";"55,692724";;;;;;"ЮЗАО";"Гагаринский";"70 133";"80";"-";"ИНКА"
"000010220";"Кл.Д.Ульянова, 5";"ул. Дмитрия Ульянова 5";"ул. Дмитрия Ульянова 5";"37,5612569999999";"55,692916999";;;;;;"ЮЗАО";"Гагаринский";"70 133";"80";"-";"МОНА"
"000010221";"Ленинский проспект, 57";"Ленинский просп. 57";"Ленинский просп. 57";"37,5610849999999";"55,6964729999999";;;;;;"ЮЗАО";"Гагаринский";"12 889";"80";"-";"МОНА"
"000010222";"Ленинский проспект, 57";"Ленинский просп. 57";"Ленинский просп. 57";"37,5616";"55,6967149999999";;;;;;"ЮЗАО";"Гагаринский";"12 889";"80";"-";"КОМБИНАТ ПИТАНИЯ ""АЛЬФ""."
"000010223";"Ул. Строителей, д.4, стр.8";"ул. Строителей 4 к. 7";"ул. Строителей 4 к. 7";"37,5358289999999";"55,687076";;;;;;"ЮЗАО";"Гагаринский";"68 008";"16";"Бар ""Токат""";"ТЕОНОЕ"
"000010224";"Ленинский проспект, 759";"Ленинский просп. 75/9";"Ленинский просп. 75/9";"37,545099";"55,687256";;;;;;"ЮЗАО";"Гагаринский";"12 905";"20";"-";"СУШКОВА НАТАЛЬЯ ЛЕОНИДОВНА"
"000010225";"Ломоносовский проспект, 7/1";"Ломоносовский просп. 7 к. 1";"Ломоносовский просп. 7 к. 1";"37,546902";"55,686652";;;;;;"ЮЗАО";"Гагаринский";"13 382";"20";"-";"АВАНТАЖ-Т"
"000010226";"Ленинский проспект, 70/11";"Ленинский просп. 70/11";"Ленинский просп. 70/11";"37,543382";"55,688672999";;;;;;"ЮЗАО";"Гагаринский";"12 900";"80";"-";"КОМБИНАТ ПИТАНИЯ ""АЛЬФ""."
"000010227";"Ленинский проспект. 70/11";"Ленинский просп. 70/11";"Ленинский просп. 70/11";"37,544154";"55,688272999";;;;;;"ЮЗАО";"Гагаринский";"12 900";"20";"-";"АВАНТАЖ-Т"
"000010228";"Ул. Д. Ульянова, вл.5 А";"ул. Дмитрия Ульянова 5";"ул. Дмитрия Ульянова 5";"37,561448999";"55,6919129999999";;;;;;"ЮЗАО";"Гагаринский";"70 133";"60";"-";"БУЛЫГИНА ЕЛЕНА ВАЛЕРЬЕВНА"
"000010229";"ДААСгрупп";"Болотниковская ул. 21 с. 2";"Болотниковская ул. 21 с. 2";"37,597134";"55,656842";;;;;;"ЮЗАО";"Зюзино";"2 103 045";"80";"Подъезд";"ДААС групп"
"000010230";"Сказка";"Азовская ул. 5";"Азовская ул. 5";"37,6037749999999";"55,660808999";;;;;;"ЮЗАО";"Зюзино";"3 000 256";"150";"СКАЗКА";"Общество с ограниченной ответственностью ""Сказка"""
"000010231";"ЖарКо";"Керченская ул. 1Б";"Керченская ул. 1Б";"37,58354";"55,655080999";;;;;;"ЮЗАО";"Зюзино";"3 000 239";"120";"ЖарКо";"АЛЯЕВА О.М."
"000010232";"Колбасофф";"Симферопольский бульв. 22 к. 2";"Симферопольский бульв. 22 к. 2";"37,604966";"55,6474109999999";;;;;;"ЮЗАО";"Зюзино";"2 113 448";"117";"КОЛБАСОФФ";"ВИТА ЭКСПО"
"000010233";"ЕРШ";"Балаклавский просп. 48 к. 1";"Балаклавский просп. 48 к. 1";"37,571732999";"55,648234";;;;;;"ЮЗАО";"Зюзино";"1 383";"62,39";"Ерш";"ГЕЛИОС"
"000010234";"Тануки";"Балаклавский просп. 48 к. 1";"Балаклавский просп. 48 к. 1";"37,572307";"55,648198";;;;;;"ЮЗАО";"Зюзино";"1 383";"59,83";"ТАНУКИ";"ГЕЛИОС"
"000010235";"Каховка 19";"ул. Каховка 19 к. 1";"ул. Каховка 19 к. 1";"37,578766";"55,6535429999999";;;;;;"ЮЗАО";"Зюзино";"9 734";"75";"Хмельновъ";"Каховка 19"
"000010236";"Шахрай и партнёры";"ул. Бутлерова 22";"ул. Бутлерова 22";"37,534376";"55,649484";;;;;;"ЮЗАО";"Коньково";"3 046";"215";"ИнРест";"ИнРест"
"000010237";"Горка";"ул. Академика Волгина 29 к. 1";"ул. Академика Волгина 29 к. 1";"37,508459";"55,64408";;;;;;"ЮЗАО";"Коньково";"4 305";"30";"Горка";"ГОРКА"
"000010238";"Сим-Сим";"ул. Миклухо-Маклая 18/1";"ул. Миклухо-Маклая 18/1";"37,51626";"55,6463449999999";;;;;;"ЮЗАО";"Коньково";"14 314";"650";"СИМ-СИМ";"СИМ-СИМ"
"000010239";"Чёрная каракатица";"Профсоюзная ул. 109 к. 2";"Профсоюзная ул. 109 к. 2";"37,518868";"55,631359";;;;;;"ЮЗАО";"Коньково";"2 801 592";"60";"ОСТ-М2000";"ОСТ-М 2000"
"000010240";"Папа Джонс";"Профсоюзная ул. 109 к. 2";"Профсоюзная ул. 109 к. 2";"37,51899";"55,6314729999999";;;;;;"ЮЗАО";"Коньково";"2 801 592";"70";"4 ПАПАС";"4 ПАПАС"
"000010241";"Сервис Сити";"Профсоюзная ул. 102 с. 1";"Профсоюзная ул. 102 с. 1";"37,52591";"55,6435209999999";;;;;;"ЮЗАО";"Коньково";"2 802 177";"168";"СЕРВИС СИТИ";"СЕРВИС СИТИ"
"000010242";"Сервис Сити";"Профсоюзная ул. 102 с. 1";"Профсоюзная ул. 102 с. 1";"37,526172999";"55,643966";;;;;;"ЮЗАО";"Коньково";"2 802 177";"240";"СЕРВИС СИТИ";"СЕРВИС СИТИ"
"000010243";"Ян Примус";"ул. Миклухо-Маклая 27А";"ул. Миклухо-Маклая 27А";"37,517211";"55,647344999";;;;;;"ЮЗАО";"Коньково";"2 108 085";"380";"СервисЛюкс";"СервисЛюкс"
"000010244";"Сеть пивных баров";"ул. Обручева 34/63 с. 1";"ул. Обручева 34/63 с. 1";"37,539488";"55,654658";;;;;;"ЮЗАО";"Коньково";"2 800 264";"400";"Сеть пивных баров";"Сеть пивных баров"
"000010245";"Патио";"ул. Обручева";"ул. Обручева";"37,526146";"55,65646";;;;;;"ЮЗАО";"Коньково";;"42";"Глобал Реал Эстейт";"Столичные рестораны"
"000010246";"Круиз";"ул. Бутлерова 12";"ул. Бутлерова 12";"37,527354";"55,651788";;;;;;"ЮЗАО";"Коньково";"2 108 073";"12";"МИКС";"МИКС"
"000010247";"Гамбери";"ул. Островитянова 11 к. 1";"ул. Островитянова 11 к. 1";"37,500638";"55,641744";;;;;;"ЮЗАО";"Коньково";"280 029";"90";"Страховой брокер ""Надежный""";"Страховой брокер ""Надежный"""
"000010248";"Траттория Уно";"Профсоюзная ул. 104";"Профсоюзная ул. 104";"37,524748";"55,64274";;;;;;"ЮЗАО";"Коньково";"280 129";"20";"Траттория Уно";"Траттория Уно"
"000010249";"Япоша";"ул. Миклухо-Маклая 47А";"ул. Миклухо-Маклая 47А";"37,524812999";"55,643772";;;;;;"ЮЗАО";"Коньково";"2 803 337";"48";"Оки-Доки";"ОМЕГА"
"000010250";"Капитан Флинт";"Большая Черёмушкинская ул. 1";"Большая Черёмушкинская ул. 1";"37,6010709999999";"55,691043";;;;;;"ЮЗАО";"Котловка";"2 802 126";"850";"Капитан Флинт";"ЭкоФуд"
"000010251";"Ресторандома";"Нахимовский просп. 24 с. 9";"Нахимовский просп. 24 с. 9";"37,586308";"55,671396";;;;;;"ЮЗАО";"Котловка";"3 000 348";"200";"Про суши";"Ресторандома"
"000010252";"Хижина";"Нахимовский просп. 20А";"Нахимовский просп. 20А";"37,5914149999999";"55,668806";;;;;;"ЮЗАО";"Котловка";"2 802 882";"30";"САРЕНГЕТИ";"САРЕНГЕТИ"
"000010253";"Семейный Очаг";"Севастопольский просп. 18А";"Севастопольский просп. 18А";"37,598152999";"55,6826";;;;;;"ЮЗАО";"Котловка";"2 113 463";"126";"АРАШ";"АРАШ"
"000010254";"ЧАЙХАНА";"ул. Дмитрия Ульянова 51";"ул. Дмитрия Ульянова 51";"37,5959429999999";"55,680531";;;;;;"ЮЗАО";"Котловка";"2 113 466";"250";"Чайхона № 1";"Чайхона №1"
"000010255";"Каре";"ул. Дмитрия Ульянова 42";"ул. Дмитрия Ульянова 42";"37,588634";"55,6812389999999";;;;;;"ЮЗАО";"Котловка";"3 000 399";"112";"КВАРТЕТ";"КВАРТЕТ"
"000010256";"Старая лампа";"ул. Ремизова 14 с. 1";"ул. Ремизова 14 с. 1";"37,60429";"55,674344";;;;;;"ЮЗАО";"Котловка";"2 801 338";"75";"ЭДЕЛЬВЕЙС";"ЭДЕЛЬВЕЙС"
"000010257";"Сюзанна";"Нагорная ул. 25 к. 1";"Нагорная ул. 25 к. 1";"37,599682";"55,676702";;;;;;"ЮЗАО";"Котловка";"15 614";"102";"ФИРМА НАРА-Н";"ФИРМА ""НАРА-Н"""
"000010258";"Таверна Ла Манча";"ул. Кравченко 12";"ул. Кравченко 12";"37,516378";"55,6776869999999";;;;;;"ЮЗАО";"Ломоносовский";"11 347";"193";"Таверна Ла Манча";"Гурман"
"000010259";"Асвит";"просп. Вернадского 21 к. 1";"просп. Вернадского 21 к. 1";"37,521635";"55,684636999";;;;;;"ЮЗАО";"Ломоносовский";"3 589";"140";"Асвит";"Нота"
"000010260";"Тибон призьен";"Ленинский просп. 95";"Ленинский просп. 95";"37,525796";"55,6731809999999";;;;;;"ЮЗАО";"Ломоносовский";"12 942";"72";"Паризьен";"Паризьен"
"000010261";"Кафе на ул. Крупской 1";"ул. Крупской 1";"ул. Крупской 1";"37,532466";"55,6802909999999";;;;;;"ЮЗАО";"Ломоносовский";"280 182";"240";"Шато Гурман";"Шато Гурман"
"000010262";"Шоколад";"просп. Вернадского 11/19";"просп. Вернадского 11/19";"37,528456";"55,688586";;;;;;"ЮЗАО";"Ломоносовский";"3 584";"8";"Шоколад";"Шоколад"
"000010263";"Нардин";"ул. Гарибальди 3";"ул. Гарибальди 3";"37,5349009999999";"55,678132999";;;;;;"ЮЗАО";"Ломоносовский";"280 088";"80";"Нардин";"Бисквит"
"000010265";"4 Папас";"ул. Кравченко 8";"ул. Кравченко 8";"37,519296";"55,676252999";;;;;;"ЮЗАО";"Ломоносовский";"11 345";"9";"4 папас";"4 ПАПАС"
"000010266";"Летнее кафе при стационарном предприятии ул.Профсоюзная, вл.56 ООО ""ФудСервисКонсалтинг""";"Профсоюзная ул. 56";"Профсоюзная ул. 56";"37,553802";"55,6700289999999";;;;;;"ЮЗАО";"Обручевский";"2 801 489";"100";"ТЦ ЧЕРЕМУШКИ";"ОПТИМАТЕХНОСТИМУЛ"
"000010267";"Летнее кафе при стационарном предприятии, Старокалужское шоссе, вл.64, 2 ООО ""Цезарь""";"Старокалужское шоссе 64 с. 2";"Старокалужское шоссе 64 с. 2";"37,538264999";"55,659032999";;;;;;"ЮЗАО";"Обручевский";"3 000 290";"60";"КАФЕ";"ЦЕЗАРЬ"
"000010268";"Летнее кафе при стационарном предприятии, ул. Обручева, вл.24а ООО ""Маркияна""";"ул. Обручева 24";"ул. Обручева 24";"37,5211269999999";"55,657451";;;;;;"ЮЗАО";"Обручевский";"280 039";"50";"РЕСТОРАН ""АППЕТИ""";"МАРКИЯНА"
"000010269";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.15, ООО ""ОАЗИС 7""";"ул. Миклухо-Маклая 15";"ул. Миклухо-Маклая 15";"37,505574";"55,652931";;;;;;"ЮЗАО";"Обручевский";"14 312";"50";"КАФЕ-БАР ""ПИКАССО""";"ОАЗИС -7"
"000010270";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.17, корп.1 ООО ""ПРЕМЬЕР""";"ул. Миклухо-Маклая 17";"ул. Миклухо-Маклая 17";"37,505852999";"55,652006";;;;;;"ЮЗАО";"Обручевский";"14 313";"40";"СИТИ -КАФЕ";"Олимп"
"000010271";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.19, ООО ""Диссона Плюс""";"ул. Миклухо-Маклая 19";"ул. Миклухо-Маклая 19";"37,5073549999999";"55,651848";;;;;;"ЮЗАО";"Обручевский";"14 315";"40";"СИНДБАД";"Автоимперия"
"000010272";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.3, ИП Саллум Мустафа Али";"ул. Миклухо-Маклая 3";"ул. Миклухо-Маклая 3";"37,498312";"55,654718";;;;;;"ЮЗАО";"Обручевский";"14 308";"20";"КАФЕ ""ДИОНИС""";"САЛЛУМ М.А."
"000010273";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.13, ООО ""Иннар-Инком""";"ул. Миклухо-Маклая 13";"ул. Миклухо-Маклая 13";"37,504479";"55,6523929999999";;;;;;"ЮЗАО";"Обручевский";"14 311";"100";"КАФЕ ""МИРАЖ""";"ИНАР-ИНКОМ"
"000010274";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.13, ООО ""Бернар-100""";"ул. Миклухо-Маклая 13";"ул. Миклухо-Маклая 13";"37,5040929999999";"55,65266";;;;;;"ЮЗАО";"Обручевский";"14 311";"30";"КАФЕ ГАЛИЛЕО";"БЕРНАР 100"
"000010275";"Летнее кафе при стационарном предприятии, ул. Миклухо-Малкая, д.21, ООО ""ПРЕСТИЖ""";"ул. Миклухо-Маклая 21 к. 3";"ул. Миклухо-Маклая 21 к. 3";"37,508878";"55,6512189999999";;;;;;"ЮЗАО";"Обручевский";"14 319";"20";"КАФЕ - КАМПУС";"БВМ-ТРЕЙД"
"000010276";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.17, ООО ""ОЛИМП""";"ул. Миклухо-Маклая 17";"ул. Миклухо-Маклая 17";"37,506172";"55,651704";;;;;;"ЮЗАО";"Обручевский";"14 313";"20";"СИТИ -КАФЕ";"Олимп"
"000010277";"Летнее кафе при стационарном предприятии, ул. Миклухо-Маклая, д.10, корп.2, ООО ""АЛЬЯНС""";"ул. Миклухо-Маклая 10 к. 2";"ул. Миклухо-Маклая 10 к. 2";"37,505338";"55,64858";;;;;;"ЮЗАО";"Обручевский";"2 802 768";"50";"НАЯ";"НАЯ"
"000010278";"Летнее кафе при стационарном предприятии, ул. Обручева, д.11, ООО ""АСКА""";"ул. Миклухо-Маклая 11";"ул. Миклухо-Маклая 11";"37,501347";"55,653471";;;;;;"ЮЗАО";"Обручевский";"2 107 847";"20";"КАФЕ ""КАЧЕЛИ""";"АСКА"
"000010279";"Летнее кафе при стационарном предприятии, ул. Островитянова, д.5, ООО ""ХаниЭндПай""";"ул. Островитянова 5";"ул. Островитянова 5";"37,4930189999999";"55,6448589999999";;;;;;"ЮЗАО";"Обручевский";"280 007";"45";"ДЕТСКОЕ КАФЕ ""АНДЕРСОН""";"Хани энд Пай"
"000010280";"Летнее кафе при стационарном предприятии, ул. Архитектора Власова, д.20, ООО ""БИЛЬБАО""";"ул. Архитектора Власова 20";"ул. Архитектора Власова 20";"37,5428509999999";"55,6716449999999";;;;;;"ЮЗАО";"Обручевский";"68 132";"60";"РЕСТОРАН ""ПОРТЕР ХАУС""";"БИЛЬБАО"
"000010281";"Летнее кафе при стационарном предприятии, ул. Обручева, д.16, корп.1, ООО ""У ТАТЬЯНЫ""";"ул. Обручева 16 к. 1";"ул. Обручева 16 к. 1";"37,514632";"55,658847";;;;;;"ЮЗАО";"Обручевский";"2 113 124";"40";"У ТАТЬЯНЫ";"У ТАТЬЯНЫ"
"000010282";"Бистро Пронто";"Старокачаловская ул. 1Б";"Старокачаловская ул. 1Б";"37,585804";"55,568762";;;;;;"ЮЗАО";"Северное Бутово";"3 000 527";"40";"БИСТРО ПРОНТО";"БИСТРО ПРОНТО"
"000010283";"Квадрат";"Старокачаловская ул. 5";"Старокачаловская ул. 5";"37,5811909999999";"55,570108999";;;;;;"ЮЗАО";"Северное Бутово";"2 900 465";"100";"КВАДРАТ";"ЕВРОМАРКЕТ"
"000010284";"АМО";"ул. Грина 3 к. 2";"ул. Грина 3 к. 2";"37,575632999";"55,565862";;;;;;"ЮЗАО";"Северное Бутово";"2 635";"75";"МОЛНИЯ";"Молния"
"000010285";"Масква-Макдоналдс";"ул. Грина 5А";"ул. Грина 5А";"37,573122";"55,566299";;;;;;"ЮЗАО";"Северное Бутово";"2 900 110";"100";"МАКДОНАЛДС";"МОСКВА- МАКДОНАЛДС"
"000010286";"Компания Эдем+";"Ратная ул. 16 к. 2 с. 1";"Ратная ул. 16 к. 2 с. 1";"37,570548";"55,5772049999999";;;;;;"ЮЗАО";"Северное Бутово";"2 900 735";"40";"КОПЕЙКА 569";"КОПЕЙКА-МОСКВА"
"000010287";"Профи";"Профсоюзная ул. 128 к. 2";"Профсоюзная ул. 128 к. 2";"37,51502";"55,6301389999999";;;;;;"ЮЗАО";"Тёплый Стан";"2 107 739";"80";"Кружка";"Таганка"
"000010288";"Монарх";"Профсоюзная ул. 126 к. 3";"Профсоюзная ул. 126 к. 3";"37,516603";"55,63005";;;;;;"ЮЗАО";"Тёплый Стан";"2 801 023";"80";"МОНАРХ";"ПАЛЬМИРА РТ"
"000010289";"Удача";"ул. Генерала Тюленева 41А";"ул. Генерала Тюленева 41А";"37,4946089999999";"55,613808";;;;;;"ЮЗАО";"Тёплый Стан";"2 107 747";"100";"АНВЛАГ";"АНВЛАГ"
"000010290";"Лейпциг";"ул. Академика Варги 8 к. 1";"ул. Академика Варги 8 к. 1";"37,475088";"55,629844";;;;;;"ЮЗАО";"Тёплый Стан";"2 800 237";"40";"ХОЛДИНГ ЦЕНТР";"ТД ХОЛДИНГ-ЦЕНТР"
"000010291";"Тим -экспресс";"Профсоюзная ул. 122";"Профсоюзная ул. 122";"37,518404999";"55,6337049999999";;;;;;"ЮЗАО";"Тёплый Стан";"2 100 243";"30";"ТИМ";"Автоимперия"
"000010292";"МЗСС";"ул. Академика Бакулева 3";"ул. Академика Бакулева 3";"37,484808";"55,640832999";;;;;;"ЮЗАО";"Тёплый Стан";"2 800 859";"40";"ФГУП ""МЗСС""";"Московский завод по обработке специальных сплавов салон ""Монарх"""
"000010293";"Кафе на Профсоюзная ул. 152 к. 1";"Профсоюзная ул. 152 к. 1";"Профсоюзная ул. 152 к. 1";"37,506786";"55,622184";;;;;;"ЮЗАО";"Тёплый Стан";"2 107 743";"20";"""Ибис""";"Ибис"
"000010294";"Летнее кафе на Гарибальди 23";"ул. Гарибальди 23";"ул. Гарибальди 23";"37,554326";"55,671042";;;;;;"ЮЗАО";"Черёмушки";"2 801 180";"100";"ТПК ""АВЕРС 3""";"ТПК АВЕРС-3 ТЦ ""ПАНОРАМА"""
"000010295";"Летнее кафе на Гарибальди 23";"ул. Гарибальди 23";"ул. Гарибальди 23";"37,55425";"55,671074";;;;;;"ЮЗАО";"Черёмушки";"2 801 180";"100";"ТПК ""АВЕРС 3""";"ТПК АВЕРС-3 ТЦ ""ПАНОРАМА"""
"000010296";"Летнее Кафе на Гарибальди 25, к. 1";"ул. Гарибальди 25 к. 1";"ул. Гарибальди 25 к. 1";"37,5559349999999";"55,67052";;;;;;"ЮЗАО";"Черёмушки";"2 113 442";"60";"ОВИКОМ КАФЕ ""КРУЖКА""";"ОВИКОМ КАФЕ ""КРУЖКА"""
"000010297";"Летнее Кафе на ул. Наметкина 13 Г";"ул. Намёткина 13Г";"ул. Намёткина 13Г";"37,555066";"55,6624189999999";;;;;;"ЮЗАО";"Черёмушки";"2 113 426";"60";"Корчма ""Тарас Бульба""";"СИТИ"
"000010298";"Летнее кафе на Нахимовском пр-т 45 с. 1";"Нахимовский просп. 45 с. 1";"Нахимовский просп. 45 с. 1";"37,570564";"55,6746989999999";;;;;;"ЮЗАО";"Черёмушки";"2 800 862";"110";"КАСАБЕЛЛА";"КАСАБЕЛЛА"
