0_UIDNFTN;1_Название;0_LABEL;1_Адрес;0_X;0_Y;0_BUI_NO_BTI;0_CAD_NO;0_STREET_BTI;0_HOUSE_BTI;0_HADD_BTI;1_Административный округ;1_Количество машино-мест;1_Дата начала строительства;1_Дата окончания;0_POINT_X;0_POINT_Y
113.00000000000;Гараж емкостью 300 машиноместа;Гараж емкостью 300 машиноместа;Солнечногорский проезд, вл.17;37.52612800000;55.86007700000;0;;;;;САО;300.00000000000;фев.13;ноя.13;4177389.45370000000;7530611.23199999980
114.00000000000;Гараж емкостью 196 машиноместа;Гараж емкостью 196 машиноместа;Бескудниково, мкр. 3,  корп.78;37.55668600000;55.89309400000;0;;;;;САО;196.00000000000;мар.13;дек.13;4180791.15490000000;7537163.07550000030
115.00000000000;Гараж емкостью 296 машиноместа;Гараж емкостью 296 машиноместа;Бескудниково, мкр. 1,  корп.75;37.55655900000;55.88749700000;0;;;;;САО;296.00000000000;окт.12;дек.13;4180777.01739999980;7536052.02300000000
116.00000000000;Гараж емкостью 386 машиноместа;Гараж емкостью 386 машиноместа;Керамический пр-д пл.Бескудниково;37.56700400000;55.88232100000;0;;;;;САО;386.00000000000;окт.12;ноя.13;4181939.74949999990;7535024.68520000020
118.00000000000;Гараж емкостью 124 машиноместа;Гараж емкостью 124 машиноместа;Зорге ул., вл. 3-5;37.51158100000;55.78027600000;0;;;;;САО;124.00000000000;мар.13;дек.13;4175770.08859999990;7514798.60240000020
1.00000000000;Гараж емкостью 124 машиноместа;Гараж емкостью 124 машиноместа;Краснопрудная ул., вл. 3/5;37.66096500000;55.77759200000;0;;;;;ЦАО;124.00000000000;дек.10;Объект введен в III кв.;4192399.43919999990;7514267.32950000000
2.00000000000;Гараж емкостью 292 машиноместа;Гараж емкостью 292 машиноместа;Пантелеевская ул., вл. 2;37.64635000000;55.78030100000;0;;;;;ЦАО;292.00000000000;дек.10;дек.12;4190772.50490000010;7514803.55169999970
3.00000000000;Гараж емкостью 123 машиноместа;Гараж емкостью 123 машиноместа;Башиловская ул. вл. 23,;37.57071400000;55.80255000000;0;;;;;САО;123.00000000000;июн.11;Объект введен в I кв.;4182352.74420000010;7519208.95120000000
4.00000000000;Гараж емкостью 274 машиноместа;Гараж емкостью 274 машиноместа;Полины Осипенко ул., вл.16;37.53115100000;55.78024100000;0;;;;;САО;274.00000000000;сен.10;Объект введен в III кв.;4177948.61109999990;7514791.67439999990
6.00000000000;Гараж емкостью 457 машиноместа;Гараж емкостью 457 машиноместа;Западное Дегунино, Пяловская улица, вл.10а, к.61;37.53833200000;55.86181600000;0;;;;;САО;457.00000000000;май.12;дек.12;4178747.99679999980;7530956.17750000020
7.00000000000;Гараж емкостью 99 машиноместа;Гараж емкостью 99 машиноместа;Бескудниково, мкр. 2-3,  корп. 87;37.55632000000;55.87021100000;0;;;;;САО;99.00000000000;мар.12;дек.12;4180750.41190000020;7532621.61510000010
8.00000000000;Гараж емкостью 98 машиноместа;Гараж емкостью 98 машиноместа;Весенняя ул. вл. 6, к. 27.;37.51780100000;55.87274600000;0;;;;;САО;98.00000000000;дек.11;дек.12;4176462.49649999990;7533124.59030000030
9.00000000000;Гараж емкостью 380 машиноместа;Гараж емкостью 380 машиноместа;Западное Дегунино,мкр. 10-А, кв.11, к. 59;37.53833200000;55.86181600000;0;;;;;САО;380.00000000000;июн.12;дек.12;4178747.99679999980;7530956.17750000020
10.00000000000;Гараж емкостью 189 машиноместа;Гараж емкостью 189 машиноместа;Западное Дегунино,мкр. 10-А, кв.11, к. 60.;37.53833200000;55.86181600000;0;;;;;САО;189.00000000000;июн.12;дек.12;4178747.99679999980;7530956.17750000020
12.00000000000;Гараж емкостью 717 машиноместа;Гараж емкостью 717 машиноместа;Инженерная ул., вл.3;37.57943400000;55.87799900000;0;;;;;СВАО;717.00000000000;окт.09;Объект введен в III кв.;4183323.45049999980;7534166.95529999960
13.00000000000;Гараж емкостью 440 машиноместа;Гараж емкостью 440 машиноместа;Академика Королёва ул., вл. 15;37.60966800000;55.81847500000;0;;;;;СВАО;440.00000000000;ноя.11;ноя.12;4186689.08369999980;7522363.71750000030
14.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;Коненкова ул., вл.11;37.60558200000;55.89052300000;0;;;;;СВАО;100.00000000000;май.11;окт.12;4186234.23270000010;7536652.69029999990
15.00000000000;Гараж емкостью 655 машиноместа;Гараж емкостью 655 машиноместа;Корнейчука ул., вл. 42 (напротив);37.63120100000;55.89806200000;0;;;;;СВАО;655.00000000000;авг.10;дек.12;4189086.12660000010;7538149.40060000030
16.00000000000;Гараж емкостью 254 машиноместа;Гараж емкостью 254 машиноместа;МКАД 82 км;37.55053000000;55.90966100000;0;;;;;СВАО;254.00000000000;мар.12;сен.12;4180105.87220000010;7540452.70629999970
17.00000000000;Гараж емкостью 170 машиноместа;Гараж емкостью 170 машиноместа;Пестеля ул., вл. 6;37.61691000000;55.86498800000;0;;;;;СВАО;170.00000000000;авг.10;дек.12;4187495.25969999980;7531585.41100000030
19.00000000000;Гараж емкостью 460 машиноместа;Гараж емкостью 460 машиноместа;Северный, мкр.9, к.1;37.53905900000;55.92129400000;0;;;;;СВАО;460.00000000000;окт.09;дек.12;4178828.92650000010;7542763.45639999960
20.00000000000;Гараж емкостью 197 машиноместа;Гараж емкостью 197 машиноместа;Северный, мкр.9, к.2;37.54029300000;55.92080100000;0;;;;;СВАО;197.00000000000;окт.09;ноя.12;4178966.29460000010;7542665.51400000040
21.00000000000;Гараж емкостью 154 машиноместа;Гараж емкостью 154 машиноместа;Малыгина ул., вл. 8;37.69543100000;55.88147900000;0;;;;;СВАО;154.00000000000;апр.12;дек.12;4196236.17729999960;7534857.57770000030
22.00000000000;Гараж емкостью 189 машиноместа;Гараж емкостью 189 машиноместа;Полярная ул.,  54;37.64640300000;55.89241200000;0;;;;;СВАО;189.00000000000;апр.12;дек.12;4190778.40560000020;7537027.68429999980
23.00000000000;Гараж емкостью 482 машиноместа;Гараж емкостью 482 машиноместа;Атарбекова ул., вл.4,;37.70910500000;55.79768400000;0;;;;;ВАО;482.00000000000;окт.10;окт.12;4197758.35960000010;7518245.24729999990
25.00000000000;Гараж емкостью 190 машиноместа;Гараж емкостью 190 машиноместа;Электродная ул., вл 3а;37.75397000000;55.75412000000;0;;;;;ВАО;190.00000000000;июн.11;ноя.12;4202752.70810000040;7509622.81929999960
27.00000000000;Гараж емкостью 369 машиноместа;Гараж емкостью 369 машиноместа;Жебрунова ул., вл. 4-6, стр.1,2,3;37.68512400000;55.78407500000;0;;;;;ВАО;369.00000000000;окт.10;Объект введен в III кв.;4195088.80680000040;7515550.64329999960
28.00000000000;Гараж емкостью 248 машиноместа;Гараж емкостью 248 машиноместа;Щелковское шоссе,вл.  95-97 (Хабаровская улица, вл. 2);37.83045000000;55.81394500000;0;;;;;ВАО;248.00000000000;мар.12;дек.12;4211266.42289999970;7521466.18740000020
29.00000000000;Гараж емкостью 113 машиноместа;Гараж емкостью 113 машиноместа;10-я ул. Соколиной Горы,  вл. 6 стр. 1.;37.72870300000;55.77286900000;0;;;;;ВАО;113.00000000000;апр.12;дек.12;4199939.99880000020;7513332.54380000010
30.00000000000;Гараж емкостью 350 машиноместа;Гараж емкостью 350 машиноместа;Красноярская ул., вл. 1;37.83637900000;55.81596400000;0;;;;;ВАО;350.00000000000;июн.12;дек.12;4211926.43630000020;7521866.19990000040
31.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;Щербаковская ул., вл. 32/7.;37.72960000000;55.78121400000;0;;;;;ВАО;100.00000000000;мар.12;дек.12;4200039.85240000020;7514984.28060000020
33.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;2-й Кабельный пр., вл. 2-Б.;37.71802100000;55.74422300000;0;;;;;ЮВАО;100.00000000000;апр.12;дек.12;4198750.88380000000;7507665.29250000040
34.00000000000;Гараж емкостью 281 машиноместа;Гараж емкостью 281 машиноместа;Верхние Поля ул., вл. 35-37.;37.75769100000;55.66781500000;0;;;;;ЮВАО;281.00000000000;июн.12;дек.12;4203166.92750000020;7492569.25119999980
35.00000000000;Гараж емкостью 560 машиноместа;Гараж емкостью 560 машиноместа;Краснодарская ул., вл. 70;37.78361000000;55.66830000000;0;;;;;ЮВАО;560.00000000000;мар.12;дек.12;4206052.21719999980;7492664.98039999980
