Key	Code	Name	Id
70159888	963	УПРАВЛЕНИЕ КУЛЬТУРЫ ЦЕНТРАЛЬНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	6f435c4700d04975a266578011f08ea2
70159890	965	ЦЕНТРАЛЬНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	c7e972849a48401385c257e0f37a2ee4
28	789	ГОСУДАРСТВЕННАЯ ЖИЛИЩНАЯ ИНСПЕКЦИЯ ГОРОДА МОСКВЫ	58efa5991cc443b6a38d58bc3e38a195
60	901	ПРЕФЕКТУРА ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	be06d5f62ef1464face2597f31377a24
19	735	КОМИТЕТ ОБЩЕСТВЕННЫХ СВЯЗЕЙ ГОРОДА МОСКВЫ	691a5233bb6c46d392b45aee181cea6b
70159880	943	УПРАВЛЕНИЕ КУЛЬТУРЫ СЕВЕРО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	00d33c66d4564d98b74d5c0f18bc094b
50	827	ДЕПАРТАМЕНТ  ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ	3c89238e2aff4720a2b45c928807a681
5004	089	Государственная фельдъегерская служба Российской Федерации	1e8eaaf244de43a596875cec4a9d85f9
70159847	766	Московская Государственная вневедомственная экспертиза	ff9a4c207fa24083ada25d1184529ff6
70159768	166	Федеральное агентство по управлению федеральным имуществом	06408af5ba65418e96545df79bbeca0f
5007	169	Федеральная служба по гидрометеорологии и мониторингу окружающей среды	1c42cf4f79a7474988c760144183f2f2
70159792	277	ГУЧС Министерства РФ по городу Москве	f81ac5950e1f444393f760deb665dbc1
70159866	905	ВОСТОЧНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	c06073d55f34492e9d47623515db4a26
70159897	984	УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ЮГО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	06268560c0b842ddafdf62536b65fa8a
70159895	976	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ЮГО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	6eae219c8862481bbd9662b2eff81d73
70159812	388	Федеральное медико-биологическое агентство	25d723251f744f6bba5262bb172c8fd6
56	839	УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ МЕРОПРИЯТИЙ ГРАЖДАНСКОЙ ЗАЩИТЫ ГОРОДА МОСКВЫ	3570096ffb054b46a1d762f037650af2
5013	049	Федеральное агентство по недропользованию	fdc6b61bec484ca4b5326386624780af
3	056	ДЕПАРТАМЕНТ  КУЛЬТУРЫ ГОРОДА МОСКВЫ	35265434d1df475c80f9644bce4d73ee
5014	386	Федеральное государственное образовательное учреждение высшего профессионального образования "Московский государственный университет имени М.В. Ломоносова"	c0ccc28e79d84565915e65dbb485cf84
2	054	ДЕПАРТАМЕНТ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ	9c2ac29e95a44080a1ed663adfb2c06b
5015	319	Российская академия наук	d206894c57624e1e8a15673220de05cf
5016	425	Российская академия художеств	1deaa06305c645d383076a378b290bd8
70159815	394	Федеральный фонд обязательного медицинского страхования	8490da5ff6cd448388456ad8277b97a1
70159899	986	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ЮГО-ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	2998f9af873f4f1786d96b63e846ccb8
12	188	ГЛАВНОЕ УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ПО ГОРОДУ МОСКВЕ	ff7a45ab9297490aa25f6ba7387c5787
17	730	УПРАВЛЕНИЕ ЗАПИСИ АКТОВ ГРАЖДАНСКОГО СОСТОЯНИЯ ГОРОДА МОСКВЫ	68f6da59230341cd99356d2742381e89
70159889	964	УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ЦЕНТРАЛЬНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	5bd9c18e7cbc4e4babbb6d4a941f9bc0
51	828	ДЕПАРТАМЕНТ ТЕРРИТОРИАЛЬНЫХ ОРГАНОВ ИСПОЛНИТЕЛЬНОЙ ВЛАСТИ ГОРОДА МОСКВЫ	d6b477d1d4ff48699a826de80a46d7d9
5020	077	Федеральная служба по надзору в сфере образования и науки	45e4d64daa004a33aa596f3ab8a85b56
70159773	172	Федеральное агентство по техническому регулированию и метрологии	7117483b78704a01b2fd6f5769714b1b
10	163	ДЕПАРТАМЕНТ ИМУЩЕСТВА ГОРОДА МОСКВЫ	374d743f941e47e3a88673f82aa99dfe
