Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
11	01Д0100	Строительство и реконструкции объектов дорожного хозяйства, в том числе обустройство выделенных полос для движения общественного транспорта	34	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	556d2dcdd66e4add8d6c4343b10944c0	 	11
1756	01Д0101	Реализация мероприятий подпрограммы «Автомобильные дороги»	34	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	bda894d40d5744d68383508d20910539	 	1756
12	01Д0200	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений 	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e10e249e68724f18b8b355de4c3dc8b7	 	12
13	01Д0300	Ремонт объектов дорожного хозяйства	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	859330056ec74ac480ac9731f8a550fe	 	13
14	01Д0600	Установка дорожных знаков 	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	43701e78f3ca43159464a2d0c31b23a8	 	14
15	01Д0900	Обеспечение безопасности инженерных сооружений	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	4d293a6516ee4bafbd8fc4da2920edfb	 	15
16	01Д0500	Содержание объектов дорожного хозяйства	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	396f35539a7e4b589aa6c74003aaed01	 	16
17	01Д1300	Приобретение дорожно-коммунальной техники для автомобильных дорог и улично-дорожной сети	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6c47ecb9abdd43a8bcbbf81ee208d58b	 	17
18	01И0100	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности госудаственных казенных учреждений.	10019742	 	597	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6e1801ffa6644177b0cf0515ddaba84e	 	18
19	01И0300	Стратегия развития транспортной системы. Нормативно-правовое и информационное регулирование	10019742	 	597	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	475dab76cce648e0a700102d92c89f4e	 	19
20	01И0500	Мероприятия по приобретению передвижных диагностических линий для проведения технического осмотра транспортных средств	10019742	 	597	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	da48724c96404e5f98de21a9afd8eb4a	 	20
21	01И0400	Возмещение операторам технического осмотра недополученных доходов в связи с проведением без взимания платы технического осмотра транспортных средств	10019742	 	597	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6602987b09d543d8ad93db6f130ec9dd	 	21
22	01И0200	Создание интеллектуальной транспортной системы	10019742	 	597	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	2e03d9863446467fbf46e5d8c10a699e	 	22
23	01Б0500	Приобретение подвижного состава наземного городского пассажирского транспорта	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e1c1c31517cb431d9cd8040d1f976a53	 	23
24	01Б1000	Создание  инфраструктуры "скоростного" трамвая	34	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	17053453df234434b09c083c96c2bc43	 	24
25	01Б0100	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	947f9f9771c2445e81c910a677c25949	 	25
26	01Б0300	Расчеты в рамках Соглашения с Московской областью	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e531a7b320c1482480771b68b7200c3b	 	26
27	01Б0600	Развитие инфраструктуры парков и депо городского пассажирского транспорта	34	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	8e9ed6fb3b014ea8958e480e469d2501	 	27
1754	01Б0101	Закупка произведенных на территории государств – участников Единого экономического пространства автобусов, работающих на газомоторном топливе, трамваев и троллейбусов.	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	8bc11a04c8d1490195d550d57bd54952	 	1754
28	01Б0200	Возмещение затрат ГУП "Мосгортранс" в связи с оказанием услуг по перевозке пассажиров без оплаты проезда в дни массовых городских мероприятий	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	335485e2b8014e77bc326ea9ca9aa998	 	28
29	01Б0800	Развитие троллейбусных контактной сети и тяговых подстанций	34	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e50112c8a5b7466488a7776c8b315ae4	 	29
30	01Б0400	Обеспечение деятельности автономной некоммерческой организации "Дирекция Московского транспортного узла"	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	4e957b53e59445e993ca7961d25c20e0	 	30
31	01Б0900	Развитие иных объектов инфраструктуры ГУП "Мосгортранс"	10	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	c19813d50be64df3bf118296cb1217af	 	31
32	01Б0700	Обустройство конечных станций городского пассажирского транспорта	34	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e03e7892e56447e2a1d7b2ebf8abadb4	 	32
33	01Б1100	Возмещение части затрат на уплату лизинговых платежей по договорам лизинга, заключенным на приобретение транспортных средств, испоьзуемых для осуществления транспортного обслуживания населения в сфере таксомоторных перевозок	10019742	 	608	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	48244be608094da2a86ad754bef4309d	 	33
34	01А0300	Возмещение затрат ГУП"Московский метрополитен" в связи с оказанием услуг по перевозке пассажиров на Московской монорельсовой транспортной системе	10019742	 	665	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	0d0cb8e915cd4d6b80da7fbc835b84e3	 	34
35	01А0400	Возмещение затрат ГУП "Московский метрополитен" на реализацию мероприятий по  обеспечению безопасности населения на метрополитене в рамках Комплексной программы обеспечения безопасности населения на транспорте	10019742	 	665	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	63221cd2010d4bb29ebc899404a89918	 	35
36	01А0200	.	10019742	 	665	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	3a9a89f462de4728b3f4aa92a49d2ee1	 	36
37	01А0100	Развитие линий метрополитена	34	 	665	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	b769e162f2f7457797ede741e826ef30	 	37
38	01В0100	Развитие объектов инфраструктуры малого кольца Московской железной дороги	10	 	710	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e9d89bb9f8ae4fdab4260cd8091a8bab	 	38
39	01В0200	Возмещение организациям железнодорожного транспорта недополученных доходов, возникающих при установлении Правительством Москвы цен (тарифов) на перевозки пассажиров железнодорожным транспортом общего пользования в пригородном сообщении ниже экономического обоснованного уровня	10019742	 	710	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	619f470f6d6f49eb9f398ef4bc4e07f1	 	39
1740	01В0300	Возмещение организациям железнодорожного транспорта недополученных доходов возникающих при установлении Правительством Москвы цен, тарифов на перевозки пассажиров жлезнодорожным транспортом общего пользования в пригородном сообщении ниже экономического обоснованного уровня	10019742	 	710	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	9bd6d911e2b74e84a688aaf3863f6f68	 	1740
40	01Л0100	Строительство пешеходных дорожек	25	 	714	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	ed7715b8d5b744b392d4f8e546d96c60	 	40
1747	01З0381	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	 	 	875	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	c616e7722f494de6af6e4f1795312fae	 	1747
41	01З0200	Обустройство парковочных мест на дворовых территориях	25	 	875	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6179d21833674471b818bd748ca08ca4	 	41
1748	01З0300	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных учреждений	 	 	875	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a2670d8156b64a7fa83bc973ebe53226	 	1748
42	01З0100	Реализация комплекса мер по созданию объектов гаражно-парковочного назначения, в том числе в границах улично-дорожной сети 	34	 	875	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	7f4e35fa74d540f8898aee7a920682f3	 	42
43	01Ж0100	Реализация комплекса мер по созданию транспортно-пересадочных узлов	34	 	931	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	4116ecc4766540abb8bddf5f04fb2cf6	 	43
44	01Е0100	Развитие транспортно-логистической инфраструктуры	10019742	 	940	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	d392e3cab0224cffb859eb549785541b	 	44
45	01К0100	Создание объектов инфраструктуры воздушного транспорта	34	 	1007	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	0b7301adec0840d3867a2ff1b4722ef5	 	45
46	01К0200	Обустройство велосипедных дорожек и велосипедных парковок	41	 	1007	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a0de690223324dae8bf48ac7ab214ebc	 	46
