areaid,areaname,orgname,fieldtype,value,value_descr
86,Ярославский Район,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
86,Ярославский Район,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
86,Ярославский Район,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
86,Ярославский Район,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
86,Ярославский Район,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
86,Ярославский Район,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
86,Ярославский Район,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
86,Ярославский Район,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
86,Ярославский Район,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
86,Ярославский Район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
86,Ярославский Район,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
86,Ярославский Район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
86,Ярославский Район,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
86,Ярославский Район,Управление по реализации газа,address,"Мрузовский пер.,11  ",
86,Ярославский Район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
86,Ярославский Район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
86,Ярославский Район,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
86,Ярославский Район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
86,Ярославский Район,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
86,Ярославский Район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
86,Ярославский Район,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
86,Ярославский Район,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
86,Ярославский Район,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
86,Ярославский Район,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
86,Ярославский Район,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
86,Ярославский Район,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
86,Ярославский Район,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
86,Ярославский Район,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
86,Ярославский Район,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
86,Ярославский Район,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
86,Ярославский Район,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
86,Ярославский Район,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
86,Ярославский Район,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
86,Ярославский Район,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
86,Ярославский Район,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
86,Ярославский Район,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
86,Ярославский Район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
86,Ярославский Район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
86,Ярославский Район,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
86,Ярославский Район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
86,Ярославский Район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
86,Ярославский Район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
86,Ярославский Район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
86,Ярославский Район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
86,Ярославский Район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
86,Ярославский Район,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
86,Ярославский Район,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
86,Ярославский Район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
86,Ярославский Район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
86,Ярославский Район,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
86,Ярославский Район,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
86,Ярославский Район,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
86,Ярославский Район,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
86,Ярославский Район,Управление «Моспромгаз»,workdays, ,
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
86,Ярославский Район,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
86,Ярославский Район,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
87,Район Куркино,Управление №3 по эксплуатации и ремонту газового хозяйства,address,"125363 г.Москва, Цветочный проезд, дом 13-а",
87,Район Куркино,Управление №3 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:30,понедельник
87,Район Куркино,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 497-68-60,секретарь
87,Район Куркино,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
87,Район Куркино,Управление №3 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4303/,
87,Район Куркино,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
87,Район Куркино,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
87,Район Куркино,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
87,Район Куркино,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
87,Район Куркино,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
87,Район Куркино,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
87,Район Куркино,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
87,Район Куркино,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
87,Район Куркино,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
87,Район Куркино,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
87,Район Куркино,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
87,Район Куркино,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
87,Район Куркино,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
87,Район Куркино,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
87,Район Куркино,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
87,Район Куркино,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
87,Район Куркино,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
87,Район Куркино,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
87,Район Куркино,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
87,Район Куркино,Управление по реализации газа,address,"Мрузовский пер.,11  ",
87,Район Куркино,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
87,Район Куркино,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
87,Район Куркино,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
87,Район Куркино,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
87,Район Куркино,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
87,Район Куркино,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
87,Район Куркино,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
87,Район Куркино,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
87,Район Куркино,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
87,Район Куркино,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
87,Район Куркино,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
87,Район Куркино,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
87,Район Куркино,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
87,Район Куркино,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
87,Район Куркино,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
87,Район Куркино,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
87,Район Куркино,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
87,Район Куркино,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
87,Район Куркино,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
87,Район Куркино,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
87,Район Куркино,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
87,Район Куркино,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
87,Район Куркино,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
87,Район Куркино,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
87,Район Куркино,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
87,Район Куркино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
87,Район Куркино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
87,Район Куркино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
87,Район Куркино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
87,Район Куркино,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
87,Район Куркино,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
87,Район Куркино,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
87,Район Куркино,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
87,Район Куркино,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
87,Район Куркино,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
87,Район Куркино,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
87,Район Куркино,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
87,Район Куркино,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
87,Район Куркино,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
87,Район Куркино,Управление «Моспромгаз»,workdays, ,
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
87,Район Куркино,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
87,Район Куркино,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
88,Район Митино,Управление №3 по эксплуатации и ремонту газового хозяйства,address,"125363 г.Москва, Цветочный проезд, дом 13-а",
88,Район Митино,Управление №3 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:30,понедельник
88,Район Митино,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 497-68-60,секретарь
88,Район Митино,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
88,Район Митино,Управление №3 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4303/,
88,Район Митино,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
88,Район Митино,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
88,Район Митино,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
88,Район Митино,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
88,Район Митино,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
88,Район Митино,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
88,Район Митино,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
88,Район Митино,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
88,Район Митино,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
88,Район Митино,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
88,Район Митино,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
88,Район Митино,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
88,Район Митино,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
88,Район Митино,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
88,Район Митино,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
88,Район Митино,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
88,Район Митино,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
88,Район Митино,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
88,Район Митино,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
88,Район Митино,Управление по реализации газа,address,"Мрузовский пер.,11  ",
88,Район Митино,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
88,Район Митино,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
88,Район Митино,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
88,Район Митино,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
88,Район Митино,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
88,Район Митино,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
88,Район Митино,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
88,Район Митино,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
88,Район Митино,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
88,Район Митино,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
88,Район Митино,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
88,Район Митино,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
88,Район Митино,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
88,Район Митино,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
88,Район Митино,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
88,Район Митино,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
88,Район Митино,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
88,Район Митино,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
88,Район Митино,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
88,Район Митино,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
88,Район Митино,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
88,Район Митино,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
88,Район Митино,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
88,Район Митино,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
88,Район Митино,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
88,Район Митино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
88,Район Митино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
88,Район Митино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
88,Район Митино,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
88,Район Митино,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
88,Район Митино,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
88,Район Митино,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
88,Район Митино,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
88,Район Митино,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
88,Район Митино,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
88,Район Митино,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
88,Район Митино,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
88,Район Митино,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
88,Район Митино,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
88,Район Митино,Управление «Моспромгаз»,workdays, ,
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
88,Район Митино,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
88,Район Митино,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
89,Район Покровское-Стрешнево,Управление №3 по эксплуатации и ремонту газового хозяйства,address,"125363 г.Москва, Цветочный проезд, дом 13-а",
89,Район Покровское-Стрешнево,Управление №3 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:30,понедельник
89,Район Покровское-Стрешнево,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 497-68-60,секретарь
89,Район Покровское-Стрешнево,Управление №3 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
89,Район Покровское-Стрешнево,Управление №3 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4303/,
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
89,Район Покровское-Стрешнево,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
89,Район Покровское-Стрешнево,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
89,Район Покровское-Стрешнево,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
89,Район Покровское-Стрешнево,Управление по реализации газа,address,"Мрузовский пер.,11  ",
89,Район Покровское-Стрешнево,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
89,Район Покровское-Стрешнево,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
89,Район Покровское-Стрешнево,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
89,Район Покровское-Стрешнево,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
89,Район Покровское-Стрешнево,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
89,Район Покровское-Стрешнево,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
89,Район Покровское-Стрешнево,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
89,Район Покровское-Стрешнево,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
89,Район Покровское-Стрешнево,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
89,Район Покровское-Стрешнево,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
89,Район Покровское-Стрешнево,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
89,Район Покровское-Стрешнево,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
89,Район Покровское-Стрешнево,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
89,Район Покровское-Стрешнево,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
89,Район Покровское-Стрешнево,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
89,Район Покровское-Стрешнево,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
89,Район Покровское-Стрешнево,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
89,Район Покровское-Стрешнево,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
89,Район Покровское-Стрешнево,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
89,Район Покровское-Стрешнево,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
89,Район Покровское-Стрешнево,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
89,Район Покровское-Стрешнево,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
89,Район Покровское-Стрешнево,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
89,Район Покровское-Стрешнево,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
89,Район Покровское-Стрешнево,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
89,Район Покровское-Стрешнево,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
89,Район Покровское-Стрешнево,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
89,Район Покровское-Стрешнево,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
89,Район Покровское-Стрешнево,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
89,Район Покровское-Стрешнево,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
89,Район Покровское-Стрешнево,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
89,Район Покровское-Стрешнево,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
89,Район Покровское-Стрешнево,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
89,Район Покровское-Стрешнево,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
89,Район Покровское-Стрешнево,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
89,Район Покровское-Стрешнево,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
