areaid	areaname	orgname	fieldtype	value	value_descr
36	Район Соколиная Гора	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с населением)
36	Район Соколиная Гора	Управление по реализации газа	url	http://www.mos-gaz.ru/contacts/territory/4298/	
36	Район Соколиная Гора	Управление технического надзора	Адрес:	105120, г.Москва, Мрузовский пер., 11	
36	Район Соколиная Гора	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-17:30	понедельник-четверг
36	Район Соколиная Гора	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-16:15	пятница
36	Район Соколиная Гора	Управление технического надзора	Телефоны:	8 (495) 917-51-81	руководитель
36	Район Соколиная Гора	Управление технического надзора	Телефоны:	8 (499) 267-90-16	заместитель
36	Район Соколиная Гора	Управление технического надзора	Телефоны:	8 (495) 917-54-38	Прием документации и оформление договоров
36	Район Соколиная Гора	Управление технического надзора	Телефоны:	8 (499) 263-11-00	(лаборатория)
36	Район Соколиная Гора	Управление технического надзора	Телефоны:	8 (499) 267-62-89	факс (лаборатория)
36	Район Соколиная Гора	Управление технического надзора	url	http://www.mos-gaz.ru/contacts/territory/4297/	
36	Район Соколиная Гора	Управление по защите газовых сетей от коррозии	Адрес:	105064 г. Москва, Нижний Сусальный переулок, д. 5	
36	Район Соколиная Гора	Управление по защите газовых сетей от коррозии	Приемные дни:	с 14-00 до17-30  	вторник, четверг
36	Район Соколиная Гора	Управление по защите газовых сетей от коррозии	Руководитель:	Н.Ф.Гуриненко	
36	Район Соколиная Гора	Управление по защите газовых сетей от коррозии	Телефоны:	8 (499) 267-90-25	Телефон / факс
36	Район Соколиная Гора	Управление по защите газовых сетей от коррозии	url	http://www.mos-gaz.ru/contacts/territory/4296/	
36	Район Соколиная Гора	Управление врезок и присоединений газопроводов	Адрес:	123103, г. Москва, ул. Паршина, д. 6, корп. 2	
36	Район Соколиная Гора	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-01-91	телефон-факс
36	Район Соколиная Гора	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-02-38	телефон ПТО
36	Район Соколиная Гора	Управление врезок и присоединений газопроводов	url	http://www.mos-gaz.ru/contacts/territory/4295/	
36	Район Соколиная Гора	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Адрес:	Москва, Новая Переведеновская улица, дом 4	
36	Район Соколиная Гора	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-19-27	Телефоны
36	Район Соколиная Гора	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-69-21	None
36	Район Соколиная Гора	Управление реконструкции и капремонта внутридомовых систем газоснабжения	url	http://www.mos-gaz.ru/contacts/territory/4294/	
36	Район Соколиная Гора	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
36	Район Соколиная Гора	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
36	Район Соколиная Гора	Управление по эксплуатации внутридомового газового оборудования	url	http://www.mos-gaz.ru/contacts/territory/4293/	
36	Район Соколиная Гора	Управление по эксплуатации газового хозяйства	Адрес:	105120 г. Москва, Мрузовский пер., 11.	
36	Район Соколиная Гора	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
36	Район Соколиная Гора	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
36	Район Соколиная Гора	Управление по эксплуатации газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4292/	
36	Район Соколиная Гора	Управление «Моспромгаз»	Адрес:	125212 г. Москва Головинское шоссе  дом 10-Г	
36	Район Соколиная Гора	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 17-00	Понедельник-четверг
36	Район Соколиная Гора	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 15-45	Пятница
36	Район Соколиная Гора	Управление «Моспромгаз»	Приемные дни:	 	None
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 232-96-49	Секретариат
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-12	Факс
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-50	Начальник Управления, Волков Виктор Михайлович
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-30	Главный инженер, Роташнюк Сергей Леонидович
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-70	Производственно-технический отдел
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-21	Финансово-договорной отдел
36	Район Соколиная Гора	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-75	Бухгалтерия
36	Район Соколиная Гора	Управление «Моспромгаз»	url	http://www.mos-gaz.ru/contacts/territory/8047/	
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	Адрес:	107564 г. Москва, Наримановская, дом 32	
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	Приемные дни:	17:00-19:00	понедельник
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	Телефоны:	8 (499) 169-45-01	None
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	None	8 (495) 660-20-01	единая диспетчерская служба
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	None	8 (495) 302-55-94	начальник службы
37	Район Ивановское	Управление №10 по эксплуатации и ремонту газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4306/	
37	Район Ивановское	Управление «Мосгортоп»	Адрес:	Москва, Можайское шоссе, дом 3	
37	Район Ивановское	Управление «Мосгортоп»	Приемные дни:	8:00-16:00	понедельник-четверг
37	Район Ивановское	Управление «Мосгортоп»	Приемные дни:	8:00-15:00	пятница
37	Район Ивановское	Управление «Мосгортоп»	Телефоны:	8 495 287-96-11	начальник Управления
37	Район Ивановское	Управление «Мосгортоп»	Телефоны:	8 495 444-15-29	ведущий экономист
37	Район Ивановское	Управление «Мосгортоп»	url	http://www.mos-gaz.ru/contacts/territory/4301/	
37	Район Ивановское	Управление ГВСД и ГРС	Адрес:	105064 Москва, Нижне-Сусальный пер., дом 5	
37	Район Ивановское	Управление ГВСД и ГРС	Приемные дни:	14:00-16:00	вторник, четверг
37	Район Ивановское	Управление ГВСД и ГРС	Телефоны:	8 (499) 261-88-83	None
37	Район Ивановское	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-55-46	None
37	Район Ивановское	Управление ГВСД и ГРС	Телефоны:	8 (495) 917-74-38	факс
37	Район Ивановское	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-58-73	None
37	Район Ивановское	Управление ГВСД и ГРС	url	http://www.mos-gaz.ru/contacts/territory/4300/	
37	Район Ивановское	Управление аварийно-восстановительных работ	Адрес:	105120 г. Москва, Мрузовский пер., 11  	
37	Район Ивановское	Управление аварийно-восстановительных работ	Приемные дни:	15:00-17:00	понедельник
37	Район Ивановское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	руководитель
37	Район Ивановское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 917-79-54	None
37	Район Ивановское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	заказ пропуска
37	Район Ивановское	Управление аварийно-восстановительных работ	url	http://www.mos-gaz.ru/contacts/territory/4299/	
37	Район Ивановское	Управление по реализации газа	Адрес:	Мрузовский пер.,11  	
37	Район Ивановское	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-16:30	понедельник-четверг
37	Район Ивановское	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-15:30	пятница
37	Район Ивановское	Управление по реализации газа	Телефоны:	8 (495) 916-59-53	тел (Группа по работе с договорами)
37	Район Ивановское	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с договорами)
37	Район Ивановское	Управление по реализации газа	Телефоны:	8 (499) 261-18-88	(Группа по работе с населением)
37	Район Ивановское	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с населением)
37	Район Ивановское	Управление по реализации газа	url	http://www.mos-gaz.ru/contacts/territory/4298/	
37	Район Ивановское	Управление технического надзора	Адрес:	105120, г.Москва, Мрузовский пер., 11	
37	Район Ивановское	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-17:30	понедельник-четверг
37	Район Ивановское	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-16:15	пятница
37	Район Ивановское	Управление технического надзора	Телефоны:	8 (495) 917-51-81	руководитель
37	Район Ивановское	Управление технического надзора	Телефоны:	8 (499) 267-90-16	заместитель
37	Район Ивановское	Управление технического надзора	Телефоны:	8 (495) 917-54-38	Прием документации и оформление договоров
37	Район Ивановское	Управление технического надзора	Телефоны:	8 (499) 263-11-00	(лаборатория)
37	Район Ивановское	Управление технического надзора	Телефоны:	8 (499) 267-62-89	факс (лаборатория)
37	Район Ивановское	Управление технического надзора	url	http://www.mos-gaz.ru/contacts/territory/4297/	
37	Район Ивановское	Управление по защите газовых сетей от коррозии	Адрес:	105064 г. Москва, Нижний Сусальный переулок, д. 5	
37	Район Ивановское	Управление по защите газовых сетей от коррозии	Приемные дни:	с 14-00 до17-30  	вторник, четверг
37	Район Ивановское	Управление по защите газовых сетей от коррозии	Руководитель:	Н.Ф.Гуриненко	
37	Район Ивановское	Управление по защите газовых сетей от коррозии	Телефоны:	8 (499) 267-90-25	Телефон / факс
37	Район Ивановское	Управление по защите газовых сетей от коррозии	url	http://www.mos-gaz.ru/contacts/territory/4296/	
37	Район Ивановское	Управление врезок и присоединений газопроводов	Адрес:	123103, г. Москва, ул. Паршина, д. 6, корп. 2	
37	Район Ивановское	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-01-91	телефон-факс
37	Район Ивановское	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-02-38	телефон ПТО
37	Район Ивановское	Управление врезок и присоединений газопроводов	url	http://www.mos-gaz.ru/contacts/territory/4295/	
37	Район Ивановское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Адрес:	Москва, Новая Переведеновская улица, дом 4	
37	Район Ивановское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-19-27	Телефоны
37	Район Ивановское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-69-21	None
37	Район Ивановское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	url	http://www.mos-gaz.ru/contacts/territory/4294/	
37	Район Ивановское	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
37	Район Ивановское	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
37	Район Ивановское	Управление по эксплуатации внутридомового газового оборудования	url	http://www.mos-gaz.ru/contacts/territory/4293/	
37	Район Ивановское	Управление по эксплуатации газового хозяйства	Адрес:	105120 г. Москва, Мрузовский пер., 11.	
37	Район Ивановское	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
37	Район Ивановское	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
37	Район Ивановское	Управление по эксплуатации газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4292/	
37	Район Ивановское	Управление «Моспромгаз»	Адрес:	125212 г. Москва Головинское шоссе  дом 10-Г	
37	Район Ивановское	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 17-00	Понедельник-четверг
37	Район Ивановское	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 15-45	Пятница
37	Район Ивановское	Управление «Моспромгаз»	Приемные дни:	 	None
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 232-96-49	Секретариат
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-12	Факс
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-50	Начальник Управления, Волков Виктор Михайлович
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-30	Главный инженер, Роташнюк Сергей Леонидович
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-70	Производственно-технический отдел
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-21	Финансово-договорной отдел
37	Район Ивановское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-75	Бухгалтерия
37	Район Ивановское	Управление «Моспромгаз»	url	http://www.mos-gaz.ru/contacts/territory/8047/	
38	Район Дорогомилово	Управление №3 по эксплуатации и ремонту газового хозяйства	Адрес:	125363 г.Москва, Цветочный проезд, дом 13-а	
38	Район Дорогомилово	Управление №3 по эксплуатации и ремонту газового хозяйства	Приемные дни:	15:00-17:30	понедельник
38	Район Дорогомилово	Управление №3 по эксплуатации и ремонту газового хозяйства	Телефоны:	8 (499) 497-68-60	секретарь
38	Район Дорогомилово	Управление №3 по эксплуатации и ремонту газового хозяйства	None	8 (495) 660-20-01	единая диспетчерская служба
38	Район Дорогомилово	Управление №3 по эксплуатации и ремонту газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4303/	
38	Район Дорогомилово	Управление «Мосгортоп»	Адрес:	Москва, Можайское шоссе, дом 3	
38	Район Дорогомилово	Управление «Мосгортоп»	Приемные дни:	8:00-16:00	понедельник-четверг
38	Район Дорогомилово	Управление «Мосгортоп»	Приемные дни:	8:00-15:00	пятница
38	Район Дорогомилово	Управление «Мосгортоп»	Телефоны:	8 495 287-96-11	начальник Управления
38	Район Дорогомилово	Управление «Мосгортоп»	Телефоны:	8 495 444-15-29	ведущий экономист
38	Район Дорогомилово	Управление «Мосгортоп»	url	http://www.mos-gaz.ru/contacts/territory/4301/	
38	Район Дорогомилово	Управление ГВСД и ГРС	Адрес:	105064 Москва, Нижне-Сусальный пер., дом 5	
38	Район Дорогомилово	Управление ГВСД и ГРС	Приемные дни:	14:00-16:00	вторник, четверг
38	Район Дорогомилово	Управление ГВСД и ГРС	Телефоны:	8 (499) 261-88-83	None
38	Район Дорогомилово	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-55-46	None
38	Район Дорогомилово	Управление ГВСД и ГРС	Телефоны:	8 (495) 917-74-38	факс
38	Район Дорогомилово	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-58-73	None
38	Район Дорогомилово	Управление ГВСД и ГРС	url	http://www.mos-gaz.ru/contacts/territory/4300/	
38	Район Дорогомилово	Управление аварийно-восстановительных работ	Адрес:	105120 г. Москва, Мрузовский пер., 11  	
38	Район Дорогомилово	Управление аварийно-восстановительных работ	Приемные дни:	15:00-17:00	понедельник
38	Район Дорогомилово	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	руководитель
38	Район Дорогомилово	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 917-79-54	None
38	Район Дорогомилово	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	заказ пропуска
38	Район Дорогомилово	Управление аварийно-восстановительных работ	url	http://www.mos-gaz.ru/contacts/territory/4299/	
38	Район Дорогомилово	Управление по реализации газа	Адрес:	Мрузовский пер.,11  	
38	Район Дорогомилово	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-16:30	понедельник-четверг
38	Район Дорогомилово	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-15:30	пятница
38	Район Дорогомилово	Управление по реализации газа	Телефоны:	8 (495) 916-59-53	тел (Группа по работе с договорами)
38	Район Дорогомилово	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с договорами)
38	Район Дорогомилово	Управление по реализации газа	Телефоны:	8 (499) 261-18-88	(Группа по работе с населением)
38	Район Дорогомилово	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с населением)
38	Район Дорогомилово	Управление по реализации газа	url	http://www.mos-gaz.ru/contacts/territory/4298/	
38	Район Дорогомилово	Управление технического надзора	Адрес:	105120, г.Москва, Мрузовский пер., 11	
38	Район Дорогомилово	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-17:30	понедельник-четверг
38	Район Дорогомилово	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-16:15	пятница
38	Район Дорогомилово	Управление технического надзора	Телефоны:	8 (495) 917-51-81	руководитель
38	Район Дорогомилово	Управление технического надзора	Телефоны:	8 (499) 267-90-16	заместитель
38	Район Дорогомилово	Управление технического надзора	Телефоны:	8 (495) 917-54-38	Прием документации и оформление договоров
38	Район Дорогомилово	Управление технического надзора	Телефоны:	8 (499) 263-11-00	(лаборатория)
38	Район Дорогомилово	Управление технического надзора	Телефоны:	8 (499) 267-62-89	факс (лаборатория)
38	Район Дорогомилово	Управление технического надзора	url	http://www.mos-gaz.ru/contacts/territory/4297/	
38	Район Дорогомилово	Управление по защите газовых сетей от коррозии	Адрес:	105064 г. Москва, Нижний Сусальный переулок, д. 5	
38	Район Дорогомилово	Управление по защите газовых сетей от коррозии	Приемные дни:	с 14-00 до17-30  	вторник, четверг
38	Район Дорогомилово	Управление по защите газовых сетей от коррозии	Руководитель:	Н.Ф.Гуриненко	
38	Район Дорогомилово	Управление по защите газовых сетей от коррозии	Телефоны:	8 (499) 267-90-25	Телефон / факс
38	Район Дорогомилово	Управление по защите газовых сетей от коррозии	url	http://www.mos-gaz.ru/contacts/territory/4296/	
38	Район Дорогомилово	Управление врезок и присоединений газопроводов	Адрес:	123103, г. Москва, ул. Паршина, д. 6, корп. 2	
38	Район Дорогомилово	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-01-91	телефон-факс
38	Район Дорогомилово	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-02-38	телефон ПТО
38	Район Дорогомилово	Управление врезок и присоединений газопроводов	url	http://www.mos-gaz.ru/contacts/territory/4295/	
38	Район Дорогомилово	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Адрес:	Москва, Новая Переведеновская улица, дом 4	
38	Район Дорогомилово	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-19-27	Телефоны
38	Район Дорогомилово	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-69-21	None
38	Район Дорогомилово	Управление реконструкции и капремонта внутридомовых систем газоснабжения	url	http://www.mos-gaz.ru/contacts/territory/4294/	
38	Район Дорогомилово	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
38	Район Дорогомилово	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
38	Район Дорогомилово	Управление по эксплуатации внутридомового газового оборудования	url	http://www.mos-gaz.ru/contacts/territory/4293/	
38	Район Дорогомилово	Управление по эксплуатации газового хозяйства	Адрес:	105120 г. Москва, Мрузовский пер., 11.	
38	Район Дорогомилово	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
38	Район Дорогомилово	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
38	Район Дорогомилово	Управление по эксплуатации газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4292/	
38	Район Дорогомилово	Управление «Моспромгаз»	Адрес:	125212 г. Москва Головинское шоссе  дом 10-Г	
38	Район Дорогомилово	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 17-00	Понедельник-четверг
38	Район Дорогомилово	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 15-45	Пятница
38	Район Дорогомилово	Управление «Моспромгаз»	Приемные дни:	 	None
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 232-96-49	Секретариат
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-12	Факс
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-50	Начальник Управления, Волков Виктор Михайлович
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-30	Главный инженер, Роташнюк Сергей Леонидович
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-70	Производственно-технический отдел
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-21	Финансово-договорной отдел
38	Район Дорогомилово	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-75	Бухгалтерия
38	Район Дорогомилово	Управление «Моспромгаз»	url	http://www.mos-gaz.ru/contacts/territory/8047/	
39	Район Крылатское	Управление «Мосгортоп»	Адрес:	Москва, Можайское шоссе, дом 3	
39	Район Крылатское	Управление «Мосгортоп»	Приемные дни:	8:00-16:00	понедельник-четверг
39	Район Крылатское	Управление «Мосгортоп»	Приемные дни:	8:00-15:00	пятница
39	Район Крылатское	Управление «Мосгортоп»	Телефоны:	8 495 287-96-11	начальник Управления
39	Район Крылатское	Управление «Мосгортоп»	Телефоны:	8 495 444-15-29	ведущий экономист
39	Район Крылатское	Управление «Мосгортоп»	url	http://www.mos-gaz.ru/contacts/territory/4301/	
39	Район Крылатское	Управление ГВСД и ГРС	Адрес:	105064 Москва, Нижне-Сусальный пер., дом 5	
39	Район Крылатское	Управление ГВСД и ГРС	Приемные дни:	14:00-16:00	вторник, четверг
39	Район Крылатское	Управление ГВСД и ГРС	Телефоны:	8 (499) 261-88-83	None
39	Район Крылатское	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-55-46	None
39	Район Крылатское	Управление ГВСД и ГРС	Телефоны:	8 (495) 917-74-38	факс
39	Район Крылатское	Управление ГВСД и ГРС	Телефоны:	8 (499) 267-58-73	None
39	Район Крылатское	Управление ГВСД и ГРС	url	http://www.mos-gaz.ru/contacts/territory/4300/	
39	Район Крылатское	Управление аварийно-восстановительных работ	Адрес:	105120 г. Москва, Мрузовский пер., 11  	
39	Район Крылатское	Управление аварийно-восстановительных работ	Приемные дни:	15:00-17:00	понедельник
39	Район Крылатское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	руководитель
39	Район Крылатское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 917-79-54	None
39	Район Крылатское	Управление аварийно-восстановительных работ	Телефоны:	8 (495) 621-51-57	заказ пропуска
39	Район Крылатское	Управление аварийно-восстановительных работ	url	http://www.mos-gaz.ru/contacts/territory/4299/	
39	Район Крылатское	Управление по реализации газа	Адрес:	Мрузовский пер.,11  	
39	Район Крылатское	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-16:30	понедельник-четверг
39	Район Крылатское	Управление по реализации газа	Приемные дни:	8:00-12:00, 12:45-15:30	пятница
39	Район Крылатское	Управление по реализации газа	Телефоны:	8 (495) 916-59-53	тел (Группа по работе с договорами)
39	Район Крылатское	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с договорами)
39	Район Крылатское	Управление по реализации газа	Телефоны:	8 (499) 261-18-88	(Группа по работе с населением)
39	Район Крылатское	Управление по реализации газа	Телефоны:	8 (495) 917-50-12	факс (Группа по работе с населением)
39	Район Крылатское	Управление по реализации газа	url	http://www.mos-gaz.ru/contacts/territory/4298/	
39	Район Крылатское	Управление технического надзора	Адрес:	105120, г.Москва, Мрузовский пер., 11	
39	Район Крылатское	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-17:30	понедельник-четверг
39	Район Крылатское	Управление технического надзора	Приемные дни:	8:30-12:00, 13:00-16:15	пятница
39	Район Крылатское	Управление технического надзора	Телефоны:	8 (495) 917-51-81	руководитель
39	Район Крылатское	Управление технического надзора	Телефоны:	8 (499) 267-90-16	заместитель
39	Район Крылатское	Управление технического надзора	Телефоны:	8 (495) 917-54-38	Прием документации и оформление договоров
39	Район Крылатское	Управление технического надзора	Телефоны:	8 (499) 263-11-00	(лаборатория)
39	Район Крылатское	Управление технического надзора	Телефоны:	8 (499) 267-62-89	факс (лаборатория)
39	Район Крылатское	Управление технического надзора	url	http://www.mos-gaz.ru/contacts/territory/4297/	
39	Район Крылатское	Управление по защите газовых сетей от коррозии	Адрес:	105064 г. Москва, Нижний Сусальный переулок, д. 5	
39	Район Крылатское	Управление по защите газовых сетей от коррозии	Приемные дни:	с 14-00 до17-30  	вторник, четверг
39	Район Крылатское	Управление по защите газовых сетей от коррозии	Руководитель:	Н.Ф.Гуриненко	
39	Район Крылатское	Управление по защите газовых сетей от коррозии	Телефоны:	8 (499) 267-90-25	Телефон / факс
39	Район Крылатское	Управление по защите газовых сетей от коррозии	url	http://www.mos-gaz.ru/contacts/territory/4296/	
39	Район Крылатское	Управление врезок и присоединений газопроводов	Адрес:	123103, г. Москва, ул. Паршина, д. 6, корп. 2	
39	Район Крылатское	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-01-91	телефон-факс
39	Район Крылатское	Управление врезок и присоединений газопроводов	Телефоны:	8 (495) 947-02-38	телефон ПТО
39	Район Крылатское	Управление врезок и присоединений газопроводов	url	http://www.mos-gaz.ru/contacts/territory/4295/	
39	Район Крылатское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Адрес:	Москва, Новая Переведеновская улица, дом 4	
39	Район Крылатское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-19-27	Телефоны
39	Район Крылатское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	Телефоны:	8 (499) 261-69-21	None
39	Район Крылатское	Управление реконструкции и капремонта внутридомовых систем газоснабжения	url	http://www.mos-gaz.ru/contacts/territory/4294/	
39	Район Крылатское	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
39	Район Крылатское	Управление по эксплуатации внутридомового газового оборудования	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
39	Район Крылатское	Управление по эксплуатации внутридомового газового оборудования	url	http://www.mos-gaz.ru/contacts/territory/4293/	
39	Район Крылатское	Управление по эксплуатации газового хозяйства	Адрес:	105120 г. Москва, Мрузовский пер., 11.	
39	Район Крылатское	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-17-50	по внутридомовым системам газоснабжения
39	Район Крылатское	Управление по эксплуатации газового хозяйства	Телефоны:	8 (495) 917-04-12 	по наружным газопроводам 
39	Район Крылатское	Управление по эксплуатации газового хозяйства	url	http://www.mos-gaz.ru/contacts/territory/4292/	
39	Район Крылатское	Управление «Моспромгаз»	Адрес:	125212 г. Москва Головинское шоссе  дом 10-Г	
39	Район Крылатское	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 17-00	Понедельник-четверг
39	Район Крылатское	Управление «Моспромгаз»	Приемные дни:	с 8-00 до 15-45	Пятница
39	Район Крылатское	Управление «Моспромгаз»	Приемные дни:	 	None
39	Район Крылатское	Управление «Моспромгаз»	Телефоны:	8 (495) 232-96-49	Секретариат
39	Район Крылатское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-12	Факс
39	Район Крылатское	Управление «Моспромгаз»	Телефоны:	8 (495) 708-00-50	Начальник Управления, Волков Виктор Михайлович
